T0;Tr;Tpco;Tpm;Tzco;Tzm;Fcob_i;rtb_Fcob;TrSP;Um;Ub1;Ub2
-10.000000;11.346716;31.716231;72.861980;70.222386;110.000000;0.002016;0.002016;15.000000;0.109093;0.181432;0.181432
-10.000000;11.026092;32.970998;73.503994;70.370916;110.000000;0.002444;0.002444;15.000000;0.131048;0.219978;0.219978
-10.000000;10.829330;34.660807;74.165712;70.587700;110.000000;0.002900;0.002900;15.000000;0.151074;0.260994;0.260994
-10.000000;10.762083;36.672752;74.800955;70.844170;110.000000;0.003369;0.003369;15.000000;0.168684;0.303202;0.303202
-10.000000;10.822427;38.878948;75.395817;71.136436;110.000000;0.003837;0.003837;15.000000;0.183517;0.345313;0.345313
-10.000000;11.001550;41.155838;75.947826;71.466288;110.000000;0.004290;0.004290;15.000000;0.195201;0.386099;0.386099
-10.000000;11.285277;43.397511;76.449625;71.825646;110.000000;0.004716;0.004716;15.000000;0.203398;0.424454;0.424454
-10.000000;11.655935;45.521137;76.884879;72.192902;110.000000;0.005105;0.005105;15.000000;0.207933;0.459435;0.459435
-10.000000;12.094098;47.466720;77.233388;72.538768;110.000000;0.005448;0.005448;15.000000;0.208902;0.490290;0.490290
-10.000000;12.580018;49.194421;77.478648;72.835001;110.000000;0.005738;0.005738;15.000000;0.206690;0.516462;0.516462
-10.000000;13.094711;50.681547;77.613163;73.061071;110.000000;0.005973;0.005973;15.000000;0.201925;0.537589;0.537589
-10.000000;13.620741;51.919844;77.640292;73.207267;110.000000;0.006150;0.006150;15.000000;0.195376;0.553488;0.553488
-10.000000;14.142766;52.912979;77.573396;73.274846;110.000000;0.006268;0.006268;15.000000;0.187842;0.564140;0.564140
-10.000000;14.647870;53.674037;77.433430;73.274376;110.000000;0.006330;0.006330;15.000000;0.180051;0.569665;0.569665
-10.000000;15.125710;54.222922;77.245750;73.223078;110.000000;0.006337;0.006337;15.000000;0.172584;0.570295;0.570295
-10.000000;15.568498;54.583724;77.036598;73.141678;110.000000;0.006293;0.006293;15.000000;0.165827;0.566353;0.566353
-10.000000;15.970838;54.782120;76.829659;73.051107;110.000000;0.006202;0.006202;15.000000;0.159954;0.558222;0.558222
-10.000000;16.329447;54.842968;76.643142;72.969462;110.000000;0.006070;0.006070;15.000000;0.154945;0.546328;0.546328
-10.000000;16.642776;54.788281;76.487903;72.909665;110.000000;0.005901;0.005901;15.000000;0.150629;0.531119;0.531119
-10.000000;16.910588;54.635785;76.366937;72.878223;110.000000;0.005701;0.005701;15.000000;0.146744;0.513051;0.513051
-10.000000;17.133532;54.398205;76.276304;72.875263;110.000000;0.005473;0.005473;15.000000;0.142999;0.492574;0.492574
-10.000000;17.312744;54.083334;76.207155;72.895718;110.000000;0.005224;0.005224;15.000000;0.139139;0.470130;0.470130
-10.000000;17.449528;53.694749;76.148314;72.931273;110.000000;0.004957;0.004957;15.000000;0.134976;0.446151;0.446151
-10.000000;17.545132;53.232993;76.088790;72.972548;110.000000;0.004678;0.004678;15.000000;0.130417;0.421051;0.421051
-10.000000;17.600621;52.696927;76.019744;73.011030;110.000000;0.004392;0.004392;15.000000;0.125455;0.395237;0.395237
-10.000000;17.616845;52.085034;75.935636;73.040415;110.000000;0.004101;0.004101;15.000000;0.120160;0.369104;0.369104
-10.000000;17.594479;51.396511;75.834507;73.057203;110.000000;0.003812;0.003812;15.000000;0.114645;0.343041;0.343041
-10.000000;17.534108;50.632081;75.717516;73.060572;110.000000;0.003527;0.003527;15.000000;0.109043;0.317430;0.317430
-10.000000;17.436339;49.794540;75.587951;73.051656;110.000000;0.003252;0.003252;15.000000;0.103482;0.292648;0.292648
-10.000000;17.301931;48.889111;75.449991;73.032458;110.000000;0.002990;0.002990;15.000000;0.098074;0.269064;0.269064
-10.000000;17.131913;47.923696;75.307521;73.004669;110.000000;0.002745;0.002745;15.000000;0.092910;0.247038;0.247038
-10.000000;16.927711;46.909111;75.163258;72.968679;110.000000;0.002521;0.002521;15.000000;0.088073;0.226919;0.226919
-10.000000;16.691270;45.859350;75.018412;72.923019;110.000000;0.002323;0.002323;15.000000;0.083652;0.209037;0.209037
-10.000000;16.425169;44.791844;74.872962;72.864434;110.000000;0.002152;0.002152;15.000000;0.079762;0.193700;0.193700
-10.000000;16.132745;43.727663;74.726525;72.788610;110.000000;0.002013;0.002013;15.000000;0.076558;0.181184;0.181184
-10.000000;15.818202;42.691503;74.579600;72.691474;110.000000;0.001908;0.001908;15.000000;0.074237;0.171729;0.171729
-10.000000;15.486694;41.711314;74.434873;72.570784;110.000000;0.001839;0.001839;15.000000;0.073029;0.165526;0.165526
-10.000000;15.144367;40.817445;74.298168;72.427614;110.000000;0.001808;0.001808;15.000000;0.073164;0.162707;0.162707
-10.000000;14.798330;40.041238;74.178630;72.267280;110.000000;0.001815;0.001815;15.000000;0.074840;0.163340;0.163340
-10.000000;14.456540;39.413117;74.087879;72.099309;110.000000;0.001860;0.001860;15.000000;0.078174;0.167414;0.167414
-10.000000;14.127572;38.960325;74.038150;71.936288;110.000000;0.001943;0.001943;15.000000;0.083168;0.174835;0.174835
-11.000000;13.750372;38.719610;74.763582;72.246077;112.500000;0.002065;0.002065;15.000000;0.106691;0.185856;0.185856
-11.000000;13.415109;38.760188;75.781418;72.967493;112.500000;0.002227;0.002227;15.000000;0.122549;0.200400;0.200400
-11.000000;13.133290;39.108014;76.719544;73.699824;112.500000;0.002422;0.002422;15.000000;0.130861;0.217984;0.217984
-11.000000;12.914849;39.735770;77.321150;74.167835;112.500000;0.002645;0.002645;15.000000;0.133294;0.238012;0.238012
-11.000000;12.765754;40.578519;77.527723;74.277648;112.500000;0.002887;0.002887;15.000000;0.133194;0.259812;0.259812
-11.000000;12.687059;41.557410;77.438534;74.095330;112.500000;0.003141;0.003141;15.000000;0.133843;0.282679;0.282679
-11.000000;12.675427;42.602759;77.231878;73.777331;112.500000;0.003399;0.003399;15.000000;0.137263;0.305926;0.305926
-11.000000;12.724674;43.668543;77.082081;73.492136;112.500000;0.003655;0.003655;15.000000;0.143780;0.328920;0.328920
-11.000000;12.827560;44.734010;77.096621;73.357651;112.500000;0.003901;0.003901;15.000000;0.152305;0.351093;0.351093
-11.000000;12.977105;45.793981;77.292395;73.411577;112.500000;0.004133;0.004133;15.000000;0.161042;0.371953;0.371953
-11.000000;13.167028;46.844875;77.613691;73.619661;112.500000;0.004345;0.004345;15.000000;0.168269;0.391071;0.391071
-11.000000;13.391424;47.874565;77.973339;73.908816;112.500000;0.004534;0.004534;15.000000;0.172868;0.408078;0.408078
-11.000000;13.644139;48.860201;78.291542;74.203109;112.500000;0.004696;0.004696;15.000000;0.174493;0.422666;0.422666
-11.000000;13.918302;49.772756;78.517419;74.446968;112.500000;0.004829;0.004829;15.000000;0.173447;0.434593;0.434593
-11.000000;14.206277;50.584135;78.632898;74.612615;112.500000;0.004930;0.004930;15.000000;0.170420;0.443690;0.443690
-11.000000;14.499991;51.273115;78.646079;74.696824;112.500000;0.004999;0.004999;15.000000;0.166231;0.449866;0.449866
-11.000000;14.791474;51.828375;78.581081;74.713215;112.500000;0.005035;0.005035;15.000000;0.161621;0.453113;0.453113
-11.000000;15.073422;52.248582;78.468405;74.684103;112.500000;0.005039;0.005039;15.000000;0.157138;0.453497;0.453497
-11.000000;15.339620;52.540417;78.337371;74.633627;112.500000;0.005013;0.005013;15.000000;0.153093;0.451151;0.451151
-11.000000;15.585171;52.715594;78.211035;74.582675;112.500000;0.004958;0.004958;15.000000;0.149568;0.446265;0.446265
-11.000000;15.806526;52.787776;78.103567;74.545770;112.500000;0.004879;0.004879;15.000000;0.146477;0.439066;0.439066
-11.000000;16.001341;52.770028;78.019932;74.529875;112.500000;0.004776;0.004776;15.000000;0.143631;0.429811;0.429811
-11.000000;16.168244;52.673156;77.957426;74.534933;112.500000;0.004653;0.004653;15.000000;0.140817;0.418775;0.418775
-11.000000;16.306558;52.505042;77.908383;74.555682;112.500000;0.004514;0.004514;15.000000;0.137852;0.406241;0.406241
-11.000000;16.416054;52.270814;77.863235;74.584102;112.500000;0.004361;0.004361;15.000000;0.134627;0.392496;0.392496
-11.000000;16.496758;51.973610;77.813203;74.611848;112.500000;0.004198;0.004198;15.000000;0.131116;0.377830;0.377830
-11.000000;16.548835;51.615591;77.752145;74.632147;112.500000;0.004028;0.004028;15.000000;0.127368;0.362528;0.362528
-11.000000;16.572547;51.198948;77.677383;74.640886;112.500000;0.003854;0.003854;15.000000;0.123485;0.346877;0.346877
-11.000000;16.568268;50.726706;77.589582;74.636841;112.500000;0.003680;0.003680;15.000000;0.119591;0.331156;0.331156
-11.000000;16.536530;50.203248;77.491924;74.621196;112.500000;0.003507;0.003507;15.000000;0.115808;0.315643;0.315643
-11.000000;16.478091;49.634560;77.388896;74.596579;112.500000;0.003340;0.003340;15.000000;0.112239;0.300609;0.300609
-10.000000;16.463759;49.003920;76.573259;74.119482;110.000000;0.003176;0.003176;15.000000;0.091963;0.285881;0.285881
-11.000000;16.342904;48.283356;76.275194;73.750636;112.500000;0.003022;0.003022;15.000000;0.097537;0.271954;0.271954
-11.000000;16.195962;47.541786;76.275610;73.710103;112.500000;0.002882;0.002882;15.000000;0.102990;0.259388;0.259388
-10.000000;16.096449;46.808683;75.800662;73.463098;110.000000;0.002756;0.002756;15.000000;0.090320;0.247996;0.247996
-11.000000;15.897956;46.073387;75.919878;73.431458;112.500000;0.002647;0.002647;15.000000;0.100484;0.238216;0.238216
-11.000000;15.684620;45.393692;76.295114;73.729114;112.500000;0.002561;0.002561;15.000000;0.107052;0.230507;0.230507
-11.000000;15.462540;44.802913;76.757548;74.154339;112.500000;0.002500;0.002500;15.000000;0.109733;0.224989;0.224989
-11.000000;15.238133;44.308960;77.121342;74.524998;112.500000;0.002463;0.002463;15.000000;0.108365;0.221711;0.221711
-11.000000;15.016972;43.904874;77.274296;74.712609;112.500000;0.002452;0.002452;15.000000;0.104322;0.220661;0.220661
-11.000000;14.803354;43.578893;77.194834;74.670024;112.500000;0.002464;0.002464;15.000000;0.099780;0.221780;0.221780
-11.000000;14.600432;43.322235;76.941076;74.429629;112.500000;0.002500;0.002500;15.000000;0.096901;0.224973;0.224973
-11.000000;14.410672;43.133823;76.621989;74.081367;112.500000;0.002557;0.002557;15.000000;0.097155;0.230118;0.230118
-11.000000;14.236433;43.021762;76.357634;73.738041;112.500000;0.002634;0.002634;15.000000;0.100947;0.237069;0.237069
-11.000000;14.080457;43.001358;76.238084;73.496286;112.500000;0.002730;0.002730;15.000000;0.107620;0.245656;0.245656
-11.000000;13.955775;43.527552;76.010877;72.864265;112.500000;0.003451;0.003451;20.000000;0.118663;0.310635;0.310635
-11.000000;13.894592;44.643100;75.698331;72.102387;112.500000;0.004128;0.004128;20.000000;0.137195;0.371501;0.371501
-11.000000;13.914729;46.112694;75.734702;71.667474;112.500000;0.004806;0.004806;20.000000;0.161642;0.432499;0.432499
-11.000000;14.021765;47.811528;76.262589;71.750734;112.500000;0.005475;0.005475;20.000000;0.187358;0.492775;0.492775
-11.000000;14.215626;49.675185;77.142200;72.272253;112.500000;0.006127;0.006127;20.000000;0.209478;0.551459;0.551459
-11.000000;14.492803;51.637311;78.120811;73.016948;112.500000;0.006752;0.006752;20.000000;0.224869;0.607700;0.607700
-11.000000;14.845762;53.605686;78.986929;73.778236;112.500000;0.007341;0.007341;20.000000;0.232583;0.660707;0.660707
-11.000000;15.262304;55.476729;79.626801;74.423711;112.500000;0.007887;0.007887;20.000000;0.233310;0.709793;0.709793
-11.000000;15.726258;57.161190;80.009524;74.893597;112.500000;0.008382;0.008382;20.000000;0.228612;0.754415;0.754415
-11.000000;16.219321;58.600488;80.153282;75.176156;112.500000;0.008825;0.008825;20.000000;0.220342;0.794209;0.794209
-11.000000;16.723198;59.769856;80.099981;75.286709;112.500000;0.009211;0.009211;20.000000;0.210298;0.828994;0.828994
-11.000000;17.221369;60.673279;79.901659;75.255541;112.500000;0.009542;0.009542;20.000000;0.200025;0.858763;0.858763
-11.000000;17.700265;61.335663;79.613591;75.121338;112.500000;0.009818;0.009818;20.000000;0.190713;0.883657;0.883657
-11.000000;18.149839;61.795123;79.289457;74.926455;112.500000;0.010044;0.010044;20.000000;0.183139;0.903932;0.903932
-11.000000;18.563669;62.096213;78.976542;74.712216;112.500000;0.010221;0.010221;20.000000;0.177660;0.919922;0.919922
-11.000000;18.938684;62.284095;78.711072;74.514127;112.500000;0.010356;0.010356;20.000000;0.174249;0.932006;0.932006
-11.000000;19.274636;62.399656;78.514821;74.357819;112.500000;0.010451;0.010451;20.000000;0.172584;0.940574;0.940574
-11.000000;19.573386;62.475826;78.394149;74.256753;112.500000;0.010511;0.010511;20.000000;0.172156;0.946008;0.946008
-11.000000;19.838129;62.535508;78.341874;74.212286;112.500000;0.010541;0.010541;20.000000;0.172396;0.948662;0.948662
-11.000000;20.072641;62.591309;78.341376;74.215963;112.500000;0.010543;0.010543;20.000000;0.172783;0.948852;0.948852
-11.000000;20.280664;62.646899;78.371691;74.253219;112.500000;0.010521;0.010521;20.000000;0.172918;0.946859;0.946859
-11.000000;20.465475;62.699484;78.412255;74.307401;112.500000;0.010477;0.010477;20.000000;0.172568;0.942927;0.942927
-11.000000;20.629664;62.742683;78.446383;74.363214;112.500000;0.010414;0.010414;20.000000;0.171655;0.937273;0.937273
-11.000000;20.775096;62.769186;78.463138;74.409038;112.500000;0.010334;0.010334;20.000000;0.170237;0.930090;0.930090
-11.000000;20.903017;62.772774;78.457722;74.438007;112.500000;0.010240;0.010240;20.000000;0.168459;0.921558;0.921558
-11.000000;21.014228;62.749533;78.430727;74.448011;112.500000;0.010132;0.010132;20.000000;0.166505;0.911849;0.911849
-11.000000;21.109285;62.698291;78.386701;74.440896;112.500000;0.010012;0.010012;20.000000;0.164556;0.901124;0.901124
-11.000000;21.188686;62.620420;78.332397;74.421204;112.500000;0.009884;0.009884;20.000000;0.162758;0.889543;0.889543
-11.000000;21.253002;62.519228;78.275063;74.394742;112.500000;0.009747;0.009747;20.000000;0.161202;0.877259;0.877259
-11.000000;21.302952;62.399130;78.221017;74.367245;112.500000;0.009605;0.009605;20.000000;0.159920;0.864419;0.864419
-11.000000;21.339423;62.264813;78.174694;74.343339;112.500000;0.009457;0.009457;20.000000;0.158895;0.851161;0.851161
-11.000000;21.363447;62.120531;78.138237;74.325929;112.500000;0.009307;0.009307;20.000000;0.158072;0.837614;0.837614
-11.000000;21.376135;61.969633;78.111598;74.316027;112.500000;0.009154;0.009154;20.000000;0.157378;0.823895;0.823895
-11.000000;21.378618;61.814360;78.093038;74.312984;112.500000;0.009001;0.009001;20.000000;0.156740;0.810111;0.810111
-10.000000;21.440896;61.584570;77.303665;73.854902;110.000000;0.008844;0.008844;20.000000;0.139278;0.795929;0.795929
-10.000000;21.477380;61.183411;76.496693;73.205229;110.000000;0.008681;0.008681;20.000000;0.129586;0.781279;0.781279
-10.000000;21.483099;60.667564;75.796225;72.575346;110.000000;0.008516;0.008516;20.000000;0.126381;0.766447;0.766447
-10.000000;21.457756;60.116528;75.321654;72.087681;110.000000;0.008353;0.008353;20.000000;0.128695;0.751746;0.751746
-10.000000;21.405502;59.604648;75.121078;71.812314;110.000000;0.008194;0.008194;20.000000;0.134642;0.737464;0.737464
-10.000000;21.333572;59.184547;75.170852;71.758286;110.000000;0.008043;0.008043;20.000000;0.142000;0.723829;0.723829
-10.000000;21.250399;58.879016;75.395528;71.882399;110.000000;0.007900;0.007900;20.000000;0.148781;0.710987;0.710987
-10.000000;21.163786;58.682241;75.699334;72.111865;110.000000;0.007767;0.007767;20.000000;0.153630;0.699002;0.699002
-10.000000;21.079593;58.568181;75.995101;72.369840;110.000000;0.007643;0.007643;20.000000;0.155958;0.687873;0.687873
-10.000000;21.001166;58.501757;76.221723;72.594399;110.000000;0.007528;0.007528;20.000000;0.155870;0.677553;0.677553
-10.000000;20.929450;58.448900;76.349340;72.747563;110.000000;0.007422;0.007422;20.000000;0.153945;0.667976;0.667976
-10.000000;20.863557;58.383278;76.376040;72.816009;110.000000;0.007323;0.007323;20.000000;0.150995;0.659081;0.659081
-10.000000;20.801536;58.289392;76.320381;72.806706;110.000000;0.007231;0.007231;20.000000;0.147838;0.650819;0.650819
-10.000000;20.741134;58.162686;76.212606;72.740246;110.000000;0.007146;0.007146;20.000000;0.145137;0.643167;0.643167
-10.000000;20.680397;58.007636;76.086140;72.643573;110.000000;0.007068;0.007068;20.000000;0.143302;0.636119;0.636119
-10.000000;20.618057;57.834709;75.970378;72.543258;110.000000;0.006997;0.006997;20.000000;0.142474;0.629688;0.629688
-10.000000;20.553683;57.656948;75.885661;72.460220;110.000000;0.006932;0.006932;20.000000;0.142559;0.623892;0.623892
-10.000000;20.487628;57.486849;75.841052;72.406631;110.000000;0.006875;0.006875;20.000000;0.143303;0.618750;0.618750
-10.000000;20.420828;57.334051;75.835000;72.385332;110.000000;0.006825;0.006825;20.000000;0.144387;0.614275;0.614275
-10.000000;20.354529;57.204130;75.858249;72.391471;110.000000;0.006783;0.006783;20.000000;0.145515;0.610465;0.610465
-10.000000;20.290009;57.098529;75.897839;72.415527;110.000000;0.006748;0.006748;20.000000;0.146465;0.607309;0.607309
-10.000000;20.228370;57.015366;75.940941;72.446650;110.000000;0.006720;0.006720;20.000000;0.147125;0.604781;0.604781
-10.000000;20.170399;56.950732;75.977654;72.475438;110.000000;0.006698;0.006698;20.000000;0.147481;0.602848;0.602848
-10.000000;20.116543;56.900063;76.002376;72.495633;110.000000;0.006683;0.006683;20.000000;0.147597;0.601470;0.601470
-10.000000;20.066944;56.859255;76.013841;72.504636;110.000000;0.006673;0.006673;20.000000;0.147578;0.600606;0.600606
-10.000000;20.021528;56.825372;76.014199;72.503090;110.000000;0.006669;0.006669;20.000000;0.147534;0.600212;0.600212
-10.000000;19.980104;56.796878;76.007609;72.493858;110.000000;0.006669;0.006669;20.000000;0.147554;0.600248;0.600248
-10.000000;19.942457;56.773508;75.998769;72.480800;110.000000;0.006674;0.006674;20.000000;0.147693;0.600676;0.600676
-10.000000;19.908414;56.755870;75.991734;72.467666;110.000000;0.006683;0.006683;20.000000;0.147965;0.601458;0.601458
-10.000000;19.877867;56.744969;75.989174;72.457300;110.000000;0.006695;0.006695;20.000000;0.148353;0.602560;0.602560
-10.000000;19.850784;56.741743;75.992140;72.451260;110.000000;0.006711;0.006711;20.000000;0.148820;0.603946;0.603946
-10.000000;19.827174;56.746745;76.000252;72.449816;110.000000;0.006729;0.006729;20.000000;0.149319;0.605583;0.605583
-10.000000;19.807064;56.759973;76.012145;72.452242;110.000000;0.006749;0.006749;20.000000;0.149809;0.607434;0.607434
-10.000000;19.790459;56.780867;76.026017;72.457235;110.000000;0.006772;0.006772;20.000000;0.150258;0.609466;0.609466
-10.000000;19.777321;56.808434;76.040123;72.463353;110.000000;0.006796;0.006796;20.000000;0.150649;0.611643;0.611643
-10.000000;19.767551;56.841420;76.053117;72.469357;110.000000;0.006821;0.006821;20.000000;0.150979;0.613931;0.613931
-9.950000;19.764448;56.875594;76.024650;72.450362;109.875000;0.006848;0.006848;20.000000;0.150418;0.616275;0.616275
-9.950000;19.763525;56.905064;75.992594;72.419628;109.875000;0.006874;0.006874;20.000000;0.150221;0.618638;0.618638
-9.950000;19.764254;56.930808;75.965521;72.390023;109.875000;0.006900;0.006900;20.000000;0.150332;0.620999;0.620999
-9.950000;19.766298;56.955745;75.949916;72.368420;109.875000;0.006926;0.006926;20.000000;0.150694;0.623345;0.623345
-9.900000;19.772992;56.979942;75.908095;72.333896;109.750000;0.006952;0.006952;20.000000;0.150370;0.625642;0.625642
-9.900000;19.780095;57.000798;75.876337;72.299788;109.750000;0.006976;0.006976;20.000000;0.150491;0.627870;0.627870
-9.900000;19.787441;57.021124;75.859059;72.276331;109.750000;0.007000;0.007000;20.000000;0.150894;0.630025;0.630025
-9.900000;19.795063;57.044143;75.857650;72.266436;109.750000;0.007023;0.007023;20.000000;0.151450;0.632105;0.632105
-9.950000;19.799692;57.075007;75.908965;72.293142;109.875000;0.007046;0.007046;20.000000;0.152865;0.634128;0.634128
-9.950000;19.805847;57.119027;75.969537;72.339175;109.875000;0.007068;0.007068;20.000000;0.153789;0.636096;0.636096
-9.950000;19.814010;57.173209;76.025550;72.387225;109.875000;0.007089;0.007089;20.000000;0.154230;0.637990;0.637990
-9.900000;19.827797;57.228874;76.026787;72.402491;109.750000;0.007109;0.007109;20.000000;0.153402;0.639768;0.639768
-9.900000;19.842732;57.275485;76.007872;72.393354;109.750000;0.007127;0.007127;20.000000;0.152669;0.641401;0.641401
-9.900000;19.858069;57.310682;75.977715;72.371294;109.750000;0.007143;0.007143;20.000000;0.152111;0.642882;0.642882
-9.900000;19.873141;57.335635;75.946529;72.345049;109.750000;0.007158;0.007158;20.000000;0.151806;0.644210;0.644210
-9.900000;19.887485;57.353306;75.921598;72.321621;109.750000;0.007171;0.007171;20.000000;0.151750;0.645392;0.645392
-9.900000;19.900883;57.367122;75.906720;72.305409;109.750000;0.007183;0.007183;20.000000;0.151887;0.646436;0.646436
-9.900000;19.913327;57.380032;75.902436;72.298052;109.750000;0.007193;0.007193;20.000000;0.152134;0.647352;0.647352
-9.900000;19.924947;57.393968;75.906843;72.298858;109.750000;0.007202;0.007202;20.000000;0.152404;0.648148;0.648148
-10.000000;19.929022;57.415829;75.996131;72.353688;110.000000;0.007210;0.007210;20.000000;0.154300;0.648875;0.648875
-10.000000;19.934308;57.454845;76.089463;72.431900;110.000000;0.007217;0.007217;20.000000;0.155298;0.649555;0.649555
-10.000000;19.941491;57.505576;76.167642;72.505463;110.000000;0.007224;0.007224;20.000000;0.155528;0.650170;0.650170
-10.000000;19.950736;57.559097;76.217283;72.559670;110.000000;0.007230;0.007230;20.000000;0.155130;0.650701;0.650701
-10.000000;19.961692;57.607032;76.235246;72.588356;110.000000;0.007235;0.007235;20.000000;0.154341;0.651129;0.651129
-10.000000;19.973649;57.643615;76.226018;72.592486;110.000000;0.007238;0.007238;20.000000;0.153416;0.651441;0.651441
-10.000000;19.985756;57.666382;76.198518;72.577850;110.000000;0.007240;0.007240;20.000000;0.152568;0.651632;0.651632
-10.000000;19.997223;57.675896;76.163020;72.552524;110.000000;0.007241;0.007241;20.000000;0.151936;0.651705;0.651705
-10.000000;20.007458;57.674874;76.128690;72.524604;110.000000;0.007241;0.007241;20.000000;0.151580;0.651670;0.651670
-10.000000;20.016130;57.667101;76.101997;72.500546;110.000000;0.007239;0.007239;20.000000;0.151483;0.651542;0.651542
-10.000000;20.023170;57.656401;76.086100;72.484275;110.000000;0.007237;0.007237;20.000000;0.151581;0.651337;0.651337
-10.000000;20.028714;57.645867;76.081066;72.477041;110.000000;0.007234;0.007234;20.000000;0.151789;0.651071;0.651071
-10.000000;20.033021;57.637447;76.084686;72.477872;110.000000;0.007231;0.007231;20.000000;0.152019;0.650757;0.650757
-10.000000;20.036392;57.631873;76.093545;72.484374;110.000000;0.007227;0.007227;20.000000;0.152204;0.650406;0.650406
-10.000000;20.039101;57.628867;76.104068;72.493616;110.000000;0.007223;0.007223;20.000000;0.152306;0.650026;0.650026
-10.000000;20.041352;57.627496;76.113310;72.502885;110.000000;0.007218;0.007218;20.000000;0.152313;0.649621;0.649621
-10.000000;20.043260;57.626571;76.119395;72.510193;110.000000;0.007213;0.007213;20.000000;0.152239;0.649196;0.649196
-10.000000;20.044860;57.624985;76.121620;72.514493;110.000000;0.007208;0.007208;20.000000;0.152108;0.648753;0.648753
-10.000000;20.046131;57.621946;76.120281;72.515641;110.000000;0.007203;0.007203;20.000000;0.151954;0.648297;0.648297
-10.000000;20.047019;57.617075;76.116343;72.514181;110.000000;0.007198;0.007198;20.000000;0.151805;0.647830;0.647830
-10.000000;20.047468;57.610397;76.111061;72.511048;110.000000;0.007193;0.007193;20.000000;0.151681;0.647357;0.647357
-10.000000;20.047442;57.602242;76.105646;72.507270;110.000000;0.007188;0.007188;20.000000;0.151593;0.646882;0.646882
-10.000000;20.046930;57.593116;76.101022;72.503731;110.000000;0.007182;0.007182;20.000000;0.151542;0.646410;0.646410
-11.000000;19.976869;57.645865;76.910235;72.992423;112.500000;0.007182;0.007182;20.000000;0.168193;0.646377;0.646377
-11.000000;19.923223;57.858091;77.735964;73.688318;112.500000;0.007188;0.007188;20.000000;0.176615;0.646945;0.646945
-11.000000;19.891795;58.181109;78.400749;74.319118;112.500000;0.007199;0.007199;20.000000;0.178338;0.647919;0.647919
-11.000000;19.883708;58.534211;78.801648;74.762143;112.500000;0.007212;0.007212;20.000000;0.174823;0.649066;0.649066
-11.000000;19.895550;58.845781;78.930637;74.979560;112.500000;0.007224;0.007224;20.000000;0.168228;0.650171;0.650171
-11.000000;19.921020;59.069890;78.837042;74.991353;112.500000;0.007234;0.007234;20.000000;0.160724;0.651070;0.651070
-11.000000;19.952862;59.189152;78.598578;74.851057;112.500000;0.007241;0.007241;20.000000;0.154062;0.651671;0.651671
-11.000000;19.984487;59.210452;78.300150;74.626712;112.500000;0.007244;0.007244;20.000000;0.149361;0.651951;0.651951
-11.000000;20.011045;59.157475;78.017492;74.385579;112.500000;0.007244;0.007244;20.000000;0.147051;0.651941;0.651941
-11.000000;20.029905;59.062139;77.804956;74.181919;112.500000;0.007241;0.007241;20.000000;0.146961;0.651711;0.651711
-11.000000;20.040594;58.956386;77.688937;74.048914;112.500000;0.007237;0.007237;20.000000;0.148500;0.651342;0.651342
-11.000000;20.044333;58.865669;77.668336;73.996248;112.500000;0.007232;0.007232;20.000000;0.150886;0.650910;0.650910
-11.000000;20.043330;58.805190;77.721424;74.013541;112.500000;0.007227;0.007227;20.000000;0.153365;0.650470;0.650470
-11.000000;20.040055;58.779283;77.816174;74.077866;112.500000;0.007223;0.007223;20.000000;0.155369;0.650055;0.650055
-11.000000;20.036639;58.783398;77.920387;74.162367;112.500000;0.007219;0.007219;20.000000;0.156588;0.649676;0.649676
-11.000000;20.034514;58.807583;78.008928;74.243380;112.500000;0.007215;0.007215;20.000000;0.156969;0.649323;0.649323
-11.000000;20.034310;58.840180;78.067130;74.304673;112.500000;0.007211;0.007211;20.000000;0.156648;0.648981;0.648981
-11.000000;20.035947;58.870839;78.090851;74.338742;112.500000;0.007207;0.007207;20.000000;0.155876;0.648629;0.648629
-11.000000;20.038861;58.892352;78.084305;74.345867;112.500000;0.007203;0.007203;20.000000;0.154927;0.648253;0.648253
-11.000000;20.042262;58.901311;78.056854;74.331858;112.500000;0.007198;0.007198;20.000000;0.154039;0.647844;0.647844
-11.000000;20.045370;58.897780;78.019672;74.305341;112.500000;0.007193;0.007193;20.000000;0.153374;0.647402;0.647402
-11.000000;20.047587;58.884352;77.982961;74.275219;112.500000;0.007188;0.007188;20.000000;0.153002;0.646934;0.646934
-11.000000;20.048579;58.864941;77.954095;74.248750;112.500000;0.007183;0.007183;20.000000;0.152913;0.646452;0.646452
-11.000000;20.048284;58.843623;77.936819;74.230467;112.500000;0.007177;0.007177;20.000000;0.153043;0.645967;0.645967
-11.000000;20.046858;58.823753;77.931427;74.221943;112.500000;0.007172;0.007172;20.000000;0.153296;0.645492;0.645492
-11.000000;20.044593;58.807468;77.935620;74.222251;112.500000;0.007167;0.007167;20.000000;0.153581;0.645036;0.645036
-11.000000;20.041826;58.795578;77.945706;74.228836;112.500000;0.007162;0.007162;20.000000;0.153822;0.644606;0.644606
-11.000000;20.038861;58.787770;77.957763;74.238509;112.500000;0.007158;0.007158;20.000000;0.153977;0.644206;0.644206
-11.000000;20.035925;58.782996;77.968546;74.248299;112.500000;0.007154;0.007154;20.000000;0.154032;0.643835;0.643835
-11.000000;20.033147;58.779904;77.975986;74.256027;112.500000;0.007150;0.007150;20.000000;0.154001;0.643493;0.643493
