           T               Tw
        2009-12-13 22:55    -2,8
        2009-12-13 23:00    -2,8
        2009-12-13 23:05    -2,8
        2009-12-13 23:10    -2,8
        2009-12-13 23:15    -2,8
        2009-12-13 23:20    -2,8
        2009-12-13 23:25   -2,85
        2009-12-13 23:30   -2,85
        2009-12-13 23:35    -2,8
        2009-12-13 23:40    -2,8
        2009-12-13 23:45   -2,85
        2009-12-13 23:50   -2,85
        2009-12-13 23:55   -2,85
        2009-12-14 00:00   -2,85
        2009-12-14 00:05   -2,95
        2009-12-14 00:10   -2,95
        2009-12-14 00:15   -2,95
        2009-12-14 00:20   -2,95
        2009-12-14 00:25   -2,95
        2009-12-14 00:30   -2,85
        2009-12-14 00:35   -2,85
        2009-12-14 00:40   -2,85
        2009-12-14 00:45   -2,85
        2009-12-14 00:50    -2,8
        2009-12-14 00:55    -2,8
        2009-12-14 01:00    -2,8
        2009-12-14 01:05    -2,8
        2009-12-14 01:10    -2,8
        2009-12-14 01:15    -2,7
        2009-12-14 01:20    -2,8
        2009-12-14 01:25    -2,8
        2009-12-14 01:30    -2,8
        2009-12-14 01:35    -2,8
        2009-12-14 01:40    -2,7
        2009-12-14 01:45    -2,7
        2009-12-14 01:50    -2,7
        2009-12-14 01:55    -2,7
        2009-12-14 02:00    -2,7
        2009-12-14 02:05    -2,7
        2009-12-14 02:10    -2,7
        2009-12-14 02:15    -2,7
        2009-12-14 02:20    -2,7
        2009-12-14 02:25    -2,7
        2009-12-14 02:30    -2,7
        2009-12-14 02:35    -2,7
        2009-12-14 02:40    -2,7
        2009-12-14 02:45    -2,7
        2009-12-14 02:50   -2,65
        2009-12-14 02:55   -2,65
        2009-12-14 03:00   -2,65
        2009-12-14 03:05   -2,65
        2009-12-14 03:10   -2,65
        2009-12-14 03:15   -2,65
        2009-12-14 03:20   -2,65
        2009-12-14 03:25   -2,65
        2009-12-14 03:30   -2,65
        2009-12-14 03:35   -2,65
        2009-12-14 03:40   -2,65
        2009-12-14 03:45   -2,65
        2009-12-14 03:50   -2,65
        2009-12-14 03:55   -2,65
        2009-12-14 04:00   -2,65
        2009-12-14 04:05    -2,7
        2009-12-14 04:10    -2,7
        2009-12-14 04:15    -2,8
        2009-12-14 04:20    -2,8
        2009-12-14 04:25   -2,85
        2009-12-14 04:30   -2,85
        2009-12-14 04:35   -2,85
        2009-12-14 04:40   -2,85
        2009-12-14 04:45   -2,85
        2009-12-14 04:50   -2,85
        2009-12-14 04:55   -2,85
        2009-12-14 05:00   -2,85
        2009-12-14 05:05   -2,85
        2009-12-14 05:10   -2,85
        2009-12-14 05:15   -2,85
        2009-12-14 05:20    -2,8
        2009-12-14 05:25    -2,8
        2009-12-14 05:30   -2,85
        2009-12-14 05:35    -2,8
        2009-12-14 05:40    -2,8
        2009-12-14 05:45    -2,8
        2009-12-14 05:50    -2,8
        2009-12-14 05:55    -2,8
        2009-12-14 06:00    -2,8
        2009-12-14 06:05    -2,8
        2009-12-14 06:10    -2,8
        2009-12-14 06:15    -2,8
        2009-12-14 06:20    -2,8
        2009-12-14 06:25    -2,8
        2009-12-14 06:30    -2,8
        2009-12-14 06:35    -2,8
        2009-12-14 06:40    -2,8
        2009-12-14 06:45   -2,85
        2009-12-14 06:50   -2,85
        2009-12-14 06:55   -2,85
        2009-12-14 07:00   -2,85
        2009-12-14 07:05   -2,85
        2009-12-14 07:10   -2,85
        2009-12-14 07:15    -2,8
        2009-12-14 07:20    -2,8
        2009-12-14 07:25   -2,85
        2009-12-14 07:30   -2,85
        2009-12-14 07:35   -2,95
        2009-12-14 07:40   -2,95
        2009-12-14 07:45   -2,95
        2009-12-14 07:50   -3,05
        2009-12-14 07:55   -3,05
        2009-12-14 08:00   -3,05
        2009-12-14 08:05   -2,95
        2009-12-14 08:10   -2,85
        2009-12-14 08:15    -2,8
        2009-12-14 08:20    -2,7
        2009-12-14 08:25   -2,65
        2009-12-14 08:30   -2,65
        2009-12-14 08:35   -2,65
        2009-12-14 08:40   -2,55
        2009-12-14 08:45   -2,45
        2009-12-14 08:50   -2,45
        2009-12-14 08:55    -2,4
        2009-12-14 09:00    -2,3
        2009-12-14 09:05    -2,3
        2009-12-14 09:10    -2,3
        2009-12-14 09:15   -2,25
        2009-12-14 09:20   -2,15
        2009-12-14 09:25   -2,15
        2009-12-14 09:30   -2,05
        2009-12-14 09:35   -2,05
        2009-12-14 09:40   -2,05
        2009-12-14 09:45   -2,05
        2009-12-14 09:50      -2
        2009-12-14 09:55      -2
        2009-12-14 10:00    -1,9
        2009-12-14 10:05    -1,9
        2009-12-14 10:10   -1,85
        2009-12-14 10:15   -1,75
        2009-12-14 10:20   -1,75
        2009-12-14 10:25   -1,75
        2009-12-14 10:30   -1,75
        2009-12-14 10:35   -1,65
        2009-12-14 10:40   -1,65
        2009-12-14 10:45    -1,6
        2009-12-14 10:50   -1,45
        2009-12-14 10:55    -1,5
        2009-12-14 11:00   -1,45
        2009-12-14 11:05   -1,45
        2009-12-14 11:10   -1,35
        2009-12-14 11:15   -1,35
        2009-12-14 11:20   -1,35
        2009-12-14 11:25   -1,35
        2009-12-14 11:30   -1,25
        2009-12-14 11:35    -1,2
        2009-12-14 11:40    -1,1
        2009-12-14 11:45   -1,05
        2009-12-14 11:50   -1,05
        2009-12-14 11:55   -1,05
        2009-12-14 12:00   -1,05
        2009-12-14 12:05   -1,05
        2009-12-14 12:10   -1,05
        2009-12-14 12:15   -1,05
        2009-12-14 12:20   -1,05
        2009-12-14 12:25   -1,05
        2009-12-14 12:30   -0,95
        2009-12-14 12:35   -1,05
        2009-12-14 12:40   -1,05
        2009-12-14 12:45   -0,95
        2009-12-14 12:50    -0,9
        2009-12-14 12:55    -0,9
        2009-12-14 13:00   -0,95
        2009-12-14 13:05    -0,9
        2009-12-14 13:10    -0,9
        2009-12-14 13:15    -0,9
        2009-12-14 13:20    -0,8
        2009-12-14 13:25    -0,9
        2009-12-14 13:30    -0,8
        2009-12-14 13:35    -0,8
        2009-12-14 13:40    -0,8
        2009-12-14 13:45    -0,9
        2009-12-14 13:50    -0,9
        2009-12-14 13:55    -0,9
        2009-12-14 14:00    -0,9
        2009-12-14 14:05    -0,9
        2009-12-14 14:10    -0,9
        2009-12-14 14:15    -0,9
        2009-12-14 14:20    -0,9
        2009-12-14 14:25    -0,9
        2009-12-14 14:30    -0,9
        2009-12-14 14:35    -0,9
        2009-12-14 14:40    -0,9
        2009-12-14 14:45    -0,9
        2009-12-14 14:50    -0,9
        2009-12-14 14:55    -0,8
        2009-12-14 15:00    -0,9
        2009-12-14 15:05    -0,9
        2009-12-14 15:10    -0,9
        2009-12-14 15:15    -0,9
        2009-12-14 15:20    -0,9
        2009-12-14 15:25    -0,9
        2009-12-14 15:30    -0,9
        2009-12-14 15:35    -0,9
        2009-12-14 15:40    -0,9
        2009-12-14 15:45   -0,95
        2009-12-14 15:50   -0,95
        2009-12-14 15:55   -1,05
        2009-12-14 16:00   -1,05
        2009-12-14 16:05   -1,05
        2009-12-14 16:10   -1,05
        2009-12-14 16:15   -1,05
        2009-12-14 16:20   -1,05
        2009-12-14 16:25   -1,05
        2009-12-14 16:30   -1,05
        2009-12-14 16:35   -1,05
        2009-12-14 16:40   -1,05
        2009-12-14 16:45   -1,05
        2009-12-14 16:50   -1,05
        2009-12-14 16:55    -1,1
        2009-12-14 17:00    -1,1
        2009-12-14 17:05    -1,1
        2009-12-14 17:10   -1,25
        2009-12-14 17:15   -1,25
        2009-12-14 17:20   -1,25
        2009-12-14 17:25   -1,25
        2009-12-14 17:30   -1,25
        2009-12-14 17:35   -1,35
        2009-12-14 17:40   -1,35
        2009-12-14 17:45   -1,35
        2009-12-14 17:50   -1,35
        2009-12-14 17:55   -1,35
        2009-12-14 18:00   -1,35
        2009-12-14 18:05   -1,35
        2009-12-14 18:10   -1,35
        2009-12-14 18:15   -1,35
        2009-12-14 18:20   -1,35
        2009-12-14 18:25   -1,35
        2009-12-14 18:30   -1,35
        2009-12-14 18:35   -1,45
        2009-12-14 18:40   -1,35
        2009-12-14 18:45   -1,35
        2009-12-14 18:50   -1,35
        2009-12-14 18:55   -1,45
        2009-12-14 19:00   -1,45
        2009-12-14 19:05   -1,45
        2009-12-14 19:10   -1,45
        2009-12-14 19:15   -1,45
        2009-12-14 19:20   -1,45
        2009-12-14 19:25    -1,5
        2009-12-14 19:30    -1,5
        2009-12-14 19:35    -1,5
        2009-12-14 19:40    -1,5
        2009-12-14 19:45    -1,6
        2009-12-14 19:50    -1,6
        2009-12-14 19:55    -1,6
        2009-12-14 20:00    -1,6
        2009-12-14 20:05    -1,6
        2009-12-14 20:10    -1,6
        2009-12-14 20:15    -1,6
        2009-12-14 20:20   -1,65
        2009-12-14 20:25   -1,65
        2009-12-14 20:30   -1,65
        2009-12-14 20:35   -1,65
        2009-12-14 20:40   -1,65
        2009-12-14 20:45   -1,65
        2009-12-14 20:50   -1,65
        2009-12-14 20:55   -1,65
        2009-12-14 21:00   -1,65
        2009-12-14 21:05    -1,6
        2009-12-14 21:10   -1,65
        2009-12-14 21:15   -1,65
        2009-12-14 21:20   -1,65
        2009-12-14 21:25   -1,65
        2009-12-14 21:30   -1,65
        2009-12-14 21:35    -1,6
        2009-12-14 21:40    -1,6
        2009-12-14 21:45   -1,65
        2009-12-14 21:50   -1,65
        2009-12-14 21:55   -1,65
        2009-12-14 22:00    -1,6
        2009-12-14 22:05   -1,65
        2009-12-14 22:10   -1,65
        2009-12-14 22:15   -1,65
        2009-12-14 22:20   -1,65
        2009-12-14 22:25    -1,6
        2009-12-14 22:30    -1,6
        2009-12-14 22:35   -1,65
        2009-12-14 22:40   -1,65
        2009-12-14 22:45   -1,65
        2009-12-14 22:50    -1,6
        2009-12-14 22:55    -1,6
        2009-12-14 23:00    -1,6
        2009-12-14 23:05    -1,6
        2009-12-14 23:10    -1,6
        2009-12-14 23:15    -1,6
        2009-12-14 23:20    -1,6
        2009-12-14 23:25    -1,6
        2009-12-14 23:30    -1,6
        2009-12-14 23:35   -1,65
        2009-12-14 23:40   -1,65
        2009-12-14 23:45   -1,65
        2009-12-14 23:50   -1,65
        2009-12-14 23:55   -1,65
        2009-12-15 00:00   -1,75
        2009-12-15 00:05   -1,75
        2009-12-15 00:10   -1,75
        2009-12-15 00:15   -1,75
        2009-12-15 00:20   -1,75
        2009-12-15 00:25   -1,85
        2009-12-15 00:30   -1,85
        2009-12-15 00:35   -1,85
        2009-12-15 00:40    -1,9
        2009-12-15 00:45    -1,9
        2009-12-15 00:50    -1,9
        2009-12-15 00:55    -1,9
        2009-12-15 01:00      -2
        2009-12-15 01:05      -2
        2009-12-15 01:10      -2
        2009-12-15 01:15      -2
        2009-12-15 01:20      -2
        2009-12-15 01:25      -2
        2009-12-15 01:30    -1,9
        2009-12-15 01:35    -1,9
        2009-12-15 01:40    -1,9
        2009-12-15 01:45      -2
        2009-12-15 01:50    -1,9
        2009-12-15 01:55    -1,9
        2009-12-15 02:00    -1,9
        2009-12-15 02:05   -1,85
        2009-12-15 02:10   -1,85
        2009-12-15 02:15   -1,85
        2009-12-15 02:20   -1,75
        2009-12-15 02:25   -1,75
        2009-12-15 02:30   -1,75
        2009-12-15 02:35   -1,75
        2009-12-15 02:40   -1,75
        2009-12-15 02:45   -1,75
        2009-12-15 02:50   -1,65
        2009-12-15 02:55   -1,65
        2009-12-15 03:00   -1,65
        2009-12-15 03:05   -1,65
        2009-12-15 03:10   -1,65
        2009-12-15 03:15    -1,6
        2009-12-15 03:20    -1,6
        2009-12-15 03:25    -1,6
        2009-12-15 03:30    -1,6
        2009-12-15 03:35    -1,6
        2009-12-15 03:40    -1,6
        2009-12-15 03:45    -1,6
        2009-12-15 03:50    -1,5
        2009-12-15 03:55    -1,5
        2009-12-15 04:00    -1,5
        2009-12-15 04:05    -1,5
        2009-12-15 04:10   -1,45
        2009-12-15 04:15    -1,5
        2009-12-15 04:20   -1,45
        2009-12-15 04:25   -1,45
        2009-12-15 04:30   -1,45
        2009-12-15 04:35   -1,45
        2009-12-15 04:40   -1,45
        2009-12-15 04:45   -1,45
        2009-12-15 04:50   -1,45
        2009-12-15 04:55   -1,45
        2009-12-15 05:00   -1,45
        2009-12-15 05:05   -1,45
        2009-12-15 05:10   -1,45
        2009-12-15 05:15   -1,45
        2009-12-15 05:20   -1,35
        2009-12-15 05:25   -1,45
        2009-12-15 05:30   -1,35
        2009-12-15 05:35   -1,35
        2009-12-15 05:40   -1,35
        2009-12-15 05:45   -1,35
        2009-12-15 05:50   -1,45
        2009-12-15 05:55   -1,45
        2009-12-15 06:00   -1,45
        2009-12-15 06:05   -1,45
        2009-12-15 06:10   -1,45
        2009-12-15 06:15   -1,45
        2009-12-15 06:20   -1,45
        2009-12-15 06:25   -1,45
        2009-12-15 06:30   -1,35
        2009-12-15 06:35   -1,35
        2009-12-15 06:40   -1,35
        2009-12-15 06:45   -1,35
        2009-12-15 06:50   -1,35
        2009-12-15 06:55   -1,35
        2009-12-15 07:00   -1,35
        2009-12-15 07:05   -1,35
        2009-12-15 07:10   -1,35
        2009-12-15 07:15   -1,35
        2009-12-15 07:20   -1,45
        2009-12-15 07:25   -1,45
        2009-12-15 07:30    -1,5
        2009-12-15 07:35    -1,6
        2009-12-15 07:40    -1,6
        2009-12-15 07:45    -1,6
        2009-12-15 07:50    -1,6
        2009-12-15 07:55    -1,6
        2009-12-15 08:00    -1,6
        2009-12-15 08:05   -1,65
        2009-12-15 08:10   -1,65
        2009-12-15 08:15   -1,75
        2009-12-15 08:20   -1,75
        2009-12-15 08:25   -1,85
        2009-12-15 08:30    -1,9
        2009-12-15 08:35    -1,9
        2009-12-15 08:40      -2
        2009-12-15 08:45   -2,05
        2009-12-15 08:50   -2,05
        2009-12-15 08:55   -2,05
        2009-12-15 09:00   -2,05
        2009-12-15 09:05   -2,15
        2009-12-15 09:10   -2,15
        2009-12-15 09:15   -2,15
        2009-12-15 09:20   -2,15
        2009-12-15 09:25   -2,15
        2009-12-15 09:30   -2,15
        2009-12-15 09:35   -2,05
        2009-12-15 09:40   -2,15
        2009-12-15 09:45   -2,15
        2009-12-15 09:50   -2,05
        2009-12-15 09:55   -2,05
        2009-12-15 10:00      -2
        2009-12-15 10:05    -1,9
        2009-12-15 10:10    -1,9
        2009-12-15 10:15   -1,85
        2009-12-15 10:20   -1,75
        2009-12-15 10:25   -1,65
        2009-12-15 10:30   -1,65
        2009-12-15 10:35   -1,65
        2009-12-15 10:40    -1,6
        2009-12-15 10:45    -1,5
        2009-12-15 10:50    -1,6
        2009-12-15 10:55    -1,5
        2009-12-15 11:00    -1,5
        2009-12-15 11:05   -1,45
        2009-12-15 11:10   -1,45
        2009-12-15 11:15   -1,45
        2009-12-15 11:20   -1,45
        2009-12-15 11:25   -1,35
        2009-12-15 11:30   -1,45
        2009-12-15 11:35   -1,45
        2009-12-15 11:40   -1,45
        2009-12-15 11:45   -1,45
        2009-12-15 11:50   -1,45
        2009-12-15 11:55   -1,45
        2009-12-15 12:00    -1,5
        2009-12-15 12:05    -1,5
        2009-12-15 12:10    -1,5
        2009-12-15 12:15    -1,5
        2009-12-15 12:20    -1,5
        2009-12-15 12:25   -1,45
        2009-12-15 12:30   -1,45
        2009-12-15 12:35   -1,45
        2009-12-15 12:40   -1,45
        2009-12-15 12:45   -1,45
        2009-12-15 12:50   -1,45
        2009-12-15 12:55   -1,45
        2009-12-15 13:00   -1,45
        2009-12-15 13:05   -1,45
        2009-12-15 13:10   -1,45
        2009-12-15 13:15   -1,45
        2009-12-15 13:20   -1,45
        2009-12-15 13:25   -1,45
        2009-12-15 13:30   -1,45
        2009-12-15 13:35   -1,45
        2009-12-15 13:40   -1,35
        2009-12-15 13:45   -1,35
        2009-12-15 13:50   -1,35
        2009-12-15 13:55   -1,35
        2009-12-15 14:00   -1,35
        2009-12-15 14:05   -1,45
        2009-12-15 14:10   -1,45
        2009-12-15 14:15   -1,35
        2009-12-15 14:20   -1,35
        2009-12-15 14:25   -1,35
        2009-12-15 14:30   -1,35
        2009-12-15 14:35   -1,35
        2009-12-15 14:40   -1,35
        2009-12-15 14:45   -1,35
        2009-12-15 14:50   -1,35
        2009-12-15 14:55   -1,35
        2009-12-15 15:00   -1,45
        2009-12-15 15:05   -1,45
        2009-12-15 15:10   -1,45
        2009-12-15 15:15   -1,45
        2009-12-15 15:20   -1,45
        2009-12-15 15:25   -1,45
        2009-12-15 15:30   -1,45
        2009-12-15 15:35   -1,45
        2009-12-15 15:40   -1,45
        2009-12-15 15:45   -1,45
        2009-12-15 15:50   -1,45
        2009-12-15 15:55   -1,45
        2009-12-15 16:00   -1,35
        2009-12-15 16:05   -1,45
        2009-12-15 16:10   -1,45
        2009-12-15 16:15   -1,45
        2009-12-15 16:20   -1,45
        2009-12-15 16:25   -1,45
        2009-12-15 16:30   -1,45
        2009-12-15 16:35    -1,5
        2009-12-15 16:40    -1,5
        2009-12-15 16:45    -1,5
        2009-12-15 16:50    -1,6
        2009-12-15 16:55    -1,5
        2009-12-15 17:00    -1,6
        2009-12-15 17:05    -1,6
        2009-12-15 17:10    -1,6
        2009-12-15 17:15    -1,6
        2009-12-15 17:20   -1,65
        2009-12-15 17:25   -1,65
        2009-12-15 17:30   -1,75
        2009-12-15 17:35   -1,75
        2009-12-15 17:40   -1,75
        2009-12-15 17:45   -1,75
        2009-12-15 17:50   -1,85
        2009-12-15 17:55    -1,9
        2009-12-15 18:00    -1,9
        2009-12-15 18:05    -1,9
        2009-12-15 18:10    -1,9
        2009-12-15 18:15    -1,9
        2009-12-15 18:20      -2
        2009-12-15 18:25      -2
        2009-12-15 18:30      -2
        2009-12-15 18:35   -2,05
        2009-12-15 18:40   -2,05
        2009-12-15 18:45   -2,05
        2009-12-15 18:50   -2,05
        2009-12-15 18:55   -2,05
        2009-12-15 19:00   -2,05
        2009-12-15 19:05   -2,05
        2009-12-15 19:10   -2,05
        2009-12-15 19:15   -2,15
        2009-12-15 19:20   -2,15
        2009-12-15 19:25   -2,15
        2009-12-15 19:30   -2,25
        2009-12-15 19:35   -2,25
        2009-12-15 19:40   -2,25
        2009-12-15 19:45   -2,25
        2009-12-15 19:50    -2,3
        2009-12-15 19:55    -2,3
        2009-12-15 20:00    -2,3
        2009-12-15 20:05    -2,4
        2009-12-15 20:10    -2,4
        2009-12-15 20:15    -2,4
        2009-12-15 20:20    -2,4
        2009-12-15 20:25   -2,45
        2009-12-15 20:30   -2,55
        2009-12-15 20:35   -2,55
        2009-12-15 20:40   -2,65
        2009-12-15 20:45   -2,65
        2009-12-15 20:50   -2,65
        2009-12-15 20:55   -2,65
        2009-12-15 21:00    -2,7
        2009-12-15 21:05    -2,7
        2009-12-15 21:10    -2,7
        2009-12-15 21:15    -2,8
        2009-12-15 21:20    -2,8
        2009-12-15 21:25    -2,8
        2009-12-15 21:30    -2,8
        2009-12-15 21:35   -2,85
        2009-12-15 21:40   -2,95
        2009-12-15 21:45   -2,95
        2009-12-15 21:50   -3,05
        2009-12-15 21:55    -3,1
        2009-12-15 22:00    -3,2
        2009-12-15 22:05    -3,2
        2009-12-15 22:10   -3,25
        2009-12-15 22:15   -3,25
        2009-12-15 22:20   -3,35
        2009-12-15 22:25   -3,35
        2009-12-15 22:30   -3,35
        2009-12-15 22:35   -3,35
        2009-12-15 22:40   -3,45
        2009-12-15 22:45   -3,45
        2009-12-15 22:50   -3,45
        2009-12-15 22:55    -3,5
        2009-12-15 23:00    -3,5
        2009-12-15 23:05    -3,5
        2009-12-15 23:10    -3,5
        2009-12-15 23:15    -3,6
        2009-12-15 23:20    -3,5
        2009-12-15 23:25    -3,6
        2009-12-15 23:30    -3,6
        2009-12-15 23:35    -3,6
        2009-12-15 23:40   -3,65
        2009-12-15 23:45   -3,75
        2009-12-15 23:50   -3,75
        2009-12-15 23:55   -3,75
        2009-12-16 00:00   -3,75
        2009-12-16 00:05    -3,8
        2009-12-16 00:10    -3,8
        2009-12-16 00:15    -3,8
        2009-12-16 00:20    -3,9
        2009-12-16 00:25    -3,9
        2009-12-16 00:30    -3,9
        2009-12-16 00:35      -4
        2009-12-16 00:40   -4,05
        2009-12-16 00:45   -4,15
        2009-12-16 00:50    -4,2
        2009-12-16 00:55    -4,2
        2009-12-16 01:00    -4,2
        2009-12-16 01:05    -4,3
        2009-12-16 01:10    -4,3
        2009-12-16 01:15    -4,4
        2009-12-16 01:20    -4,4
        2009-12-16 01:25    -4,4
        2009-12-16 01:30    -4,4
        2009-12-16 01:35   -4,45
        2009-12-16 01:40    -4,4
        2009-12-16 01:45   -4,45
        2009-12-16 01:50    -4,4
        2009-12-16 01:55   -4,45
        2009-12-16 02:00   -4,45
        2009-12-16 02:05   -4,45
        2009-12-16 02:10   -4,55
        2009-12-16 02:15   -4,55
        2009-12-16 02:20   -4,55
        2009-12-16 02:25   -4,55
        2009-12-16 02:30   -4,55
        2009-12-16 02:35   -4,55
        2009-12-16 02:40   -4,55
        2009-12-16 02:45   -4,55
        2009-12-16 02:50   -4,55
        2009-12-16 02:55   -4,55
        2009-12-16 03:00   -4,55
        2009-12-16 03:05   -4,55
        2009-12-16 03:10   -4,55
        2009-12-16 03:15   -4,55
        2009-12-16 03:20   -4,55
        2009-12-16 03:25    -4,6
        2009-12-16 03:30    -4,6
        2009-12-16 03:35    -4,6
        2009-12-16 03:40    -4,6
        2009-12-16 03:45    -4,6
        2009-12-16 03:50    -4,7
        2009-12-16 03:55    -4,7
        2009-12-16 04:00    -4,8
        2009-12-16 04:05    -4,8
        2009-12-16 04:10    -4,8
        2009-12-16 04:15    -4,8
        2009-12-16 04:20    -4,8
        2009-12-16 04:25    -4,8
        2009-12-16 04:30    -4,8
        2009-12-16 04:35    -4,8
        2009-12-16 04:40   -4,85
        2009-12-16 04:45   -4,85
        2009-12-16 04:50   -4,85
        2009-12-16 04:55   -4,85
        2009-12-16 05:00   -4,85
        2009-12-16 05:05   -4,85
        2009-12-16 05:10   -4,95
        2009-12-16 05:15   -4,85
        2009-12-16 05:20   -4,95
        2009-12-16 05:25   -4,95
        2009-12-16 05:30   -4,95
        2009-12-16 05:35   -4,95
        2009-12-16 05:40      -5
        2009-12-16 05:45      -5
        2009-12-16 05:50    -5,1
        2009-12-16 05:55    -5,1
        2009-12-16 06:00    -5,1
        2009-12-16 06:05    -5,1
        2009-12-16 06:10    -5,1
        2009-12-16 06:15    -5,2
        2009-12-16 06:20    -5,2
        2009-12-16 06:25    -5,2
        2009-12-16 06:30    -5,2
        2009-12-16 06:35    -5,2
        2009-12-16 06:40   -5,25
        2009-12-16 06:45   -5,25
        2009-12-16 06:50   -5,25
        2009-12-16 06:55   -5,25
        2009-12-16 07:00   -5,25
        2009-12-16 07:05   -5,35
        2009-12-16 07:10   -5,35
        2009-12-16 07:15   -5,35
        2009-12-16 07:20   -5,35
        2009-12-16 07:25   -5,35
        2009-12-16 07:30   -5,35
        2009-12-16 07:35   -5,35
        2009-12-16 07:40   -5,35
        2009-12-16 07:45   -5,25
        2009-12-16 07:50   -5,25
        2009-12-16 07:55   -5,25
        2009-12-16 08:00   -5,25
        2009-12-16 08:05   -5,25
        2009-12-16 08:10   -5,25
        2009-12-16 08:15   -5,25
        2009-12-16 08:20   -5,35
        2009-12-16 08:25   -5,35
        2009-12-16 08:30   -5,35
        2009-12-16 08:35   -5,35
        2009-12-16 08:40   -5,25
        2009-12-16 08:45   -5,35
        2009-12-16 08:50    -5,4
        2009-12-16 08:55   -5,35
        2009-12-16 09:00   -5,35
        2009-12-16 09:05   -5,25
        2009-12-16 09:10   -5,35
        2009-12-16 09:15   -5,35
        2009-12-16 09:20    -5,4
        2009-12-16 09:25   -5,35
        2009-12-16 09:30   -5,35
        2009-12-16 09:35   -5,25
        2009-12-16 09:40   -5,25
        2009-12-16 09:45   -5,25
        2009-12-16 09:50    -5,2
        2009-12-16 09:55    -5,2
        2009-12-16 10:00    -5,2
        2009-12-16 10:05    -5,1
        2009-12-16 10:10    -5,1
        2009-12-16 10:15      -5
        2009-12-16 10:20    -5,1
        2009-12-16 10:25      -5
        2009-12-16 10:30      -5
        2009-12-16 10:35   -4,95
        2009-12-16 10:40   -4,85
        2009-12-16 10:45   -4,85
        2009-12-16 10:50    -4,8
        2009-12-16 10:55    -4,8
        2009-12-16 11:00    -4,8
        2009-12-16 11:05   -4,85
        2009-12-16 11:10    -4,8
        2009-12-16 11:15    -4,8
        2009-12-16 11:20    -4,7
        2009-12-16 11:25    -4,7
        2009-12-16 11:30    -4,7
        2009-12-16 11:35    -4,7
        2009-12-16 11:40    -4,6
        2009-12-16 11:45    -4,6
        2009-12-16 11:50    -4,6
        2009-12-16 11:55    -4,7
        2009-12-16 12:00    -4,7
        2009-12-16 12:05    -4,8
        2009-12-16 12:10    -4,8
        2009-12-16 12:15    -4,8
        2009-12-16 12:20    -4,8
        2009-12-16 12:25    -4,7
        2009-12-16 12:30    -4,8
        2009-12-16 12:35    -4,7
        2009-12-16 12:40    -4,6
        2009-12-16 12:45    -4,7
        2009-12-16 12:50    -4,6
        2009-12-16 12:55    -4,6
        2009-12-16 13:00   -4,55
        2009-12-16 13:05   -4,55
        2009-12-16 13:10   -4,45
        2009-12-16 13:15   -4,55
        2009-12-16 13:20   -4,55
        2009-12-16 13:25   -4,45
        2009-12-16 13:30    -4,4
        2009-12-16 13:35    -4,4
        2009-12-16 13:40    -4,4
        2009-12-16 13:45    -4,4
        2009-12-16 13:50    -4,4
        2009-12-16 13:55    -4,4
        2009-12-16 14:00    -4,4
        2009-12-16 14:05    -4,4
        2009-12-16 14:10    -4,4
        2009-12-16 14:15   -4,45
        2009-12-16 14:20   -4,45
        2009-12-16 14:25   -4,45
        2009-12-16 14:30   -4,45
        2009-12-16 14:35   -4,45
        2009-12-16 14:40   -4,55
        2009-12-16 14:45   -4,45
        2009-12-16 14:50   -4,45
        2009-12-16 14:55   -4,55
        2009-12-16 15:00   -4,55
        2009-12-16 15:05   -4,55
        2009-12-16 15:10    -4,6
        2009-12-16 15:15    -4,6
        2009-12-16 15:20    -4,6
        2009-12-16 15:25    -4,7
        2009-12-16 15:30    -4,7
        2009-12-16 15:35    -4,8
        2009-12-16 15:40    -4,8
        2009-12-16 15:45    -4,8
        2009-12-16 15:50    -4,8
        2009-12-16 15:55    -4,8
        2009-12-16 16:00    -4,8
        2009-12-16 16:05    -4,8
        2009-12-16 16:10    -4,8
        2009-12-16 16:15   -4,85
        2009-12-16 16:20   -4,85
        2009-12-16 16:25   -4,95
        2009-12-16 16:30      -5
        2009-12-16 16:35      -5
        2009-12-16 16:40      -5
        2009-12-16 16:45   -4,95
        2009-12-16 16:50   -4,95
        2009-12-16 16:55   -4,95
        2009-12-16 17:00   -4,95
        2009-12-16 17:05   -4,95
        2009-12-16 17:10   -4,85
        2009-12-16 17:15   -4,85
        2009-12-16 17:20   -4,85
        2009-12-16 17:25   -4,85
        2009-12-16 17:30   -4,85
        2009-12-16 17:35   -4,85
        2009-12-16 17:40   -4,85
        2009-12-16 17:45   -4,85
        2009-12-16 17:50   -4,85
        2009-12-16 17:55   -4,95
        2009-12-16 18:00   -4,95
        2009-12-16 18:05   -4,95
        2009-12-16 18:10   -4,95
        2009-12-16 18:15      -5
        2009-12-16 18:20   -4,95
        2009-12-16 18:25   -4,95
        2009-12-16 18:30   -4,95
        2009-12-16 18:35   -4,95
        2009-12-16 18:40   -4,95
        2009-12-16 18:45   -4,95
        2009-12-16 18:50   -4,95
        2009-12-16 18:55   -4,85
        2009-12-16 19:00   -4,95
        2009-12-16 19:05   -4,95
        2009-12-16 19:10   -4,95
        2009-12-16 19:15   -4,95
        2009-12-16 19:20   -4,95
        2009-12-16 19:25      -5
        2009-12-16 19:30      -5
        2009-12-16 19:35      -5
        2009-12-16 19:40    -5,1
