T0,Tr1,Tpco,Tpm,Tzco,Tzco_ref,Tzm,Fcob_i,rtb_Fcob,TrSP1,Um,Ub1,Ub2,Tr2,TrSP2
2.750000,3.325679,3.583946,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.598707,
2.750000,3.298704,3.546465,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.559180,
2.750000,3.273075,3.510526,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.521578,
2.750000,3.248710,3.476097,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.485788,
2.750000,3.225531,3.443138,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.451711,
2.750000,3.203471,3.411606,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.419253,
2.750000,3.182467,3.381453,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.388328,
2.750000,3.162461,3.352630,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.358858,
2.750000,3.143401,3.325090,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.330769,
2.750000,3.125238,3.298780,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.303992,
2.750000,3.107926,3.273653,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.278462,
2.650000,3.084397,3.249154,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.247093,
2.650000,3.062470,3.224903,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.217687,
2.750000,3.048989,3.201581,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.197069,
