T0;Tr1;Tpco;Tpm;Tzco;Tzco_ref;Tzm;Fcob_i;rtb_Fcob;TrSP1;Um;Ub1;Ub2;Tr2;TrSP2
2.750000;17.990142;39.571320;61.581614;53.868680;50.187500;78.125000;0.006004;0.006004;15.000000;1.000000;0.540324;0.540324;17.990142;15.000000
2.750000;18.170143;40.613550;57.411464;56.179568;50.187500;78.125000;0.004094;0.004094;15.000000;0.000000;0.368494;0.368494;18.170143;15.000000
2.750000;18.329768;39.726168;54.711894;54.122560;50.187500;78.125000;0.002108;0.002108;15.000000;0.000000;0.189721;0.189721;18.329768;15.000000
2.750000;18.380961;37.574227;53.613330;53.488236;50.187500;78.125000;0.000181;0.000181;15.000000;0.000000;0.016273;0.016273;18.380961;15.000000
2.650000;18.277172;34.932103;53.543561;53.543262;50.362500;78.375000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;18.277172;15.000000
2.650000;18.047910;32.623832;53.543412;53.543411;50.362500;78.375000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;18.047910;15.000000
2.750000;17.733346;30.595492;53.543411;53.543411;50.187500;78.125000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;17.733346;15.000000
2.650000;17.344472;28.797617;53.543411;53.543411;50.362500;78.375000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;17.344472;15.000000
2.650000;16.909430;27.190298;53.543411;53.543411;50.362500;78.375000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;16.909430;15.000000
2.650000;16.443810;25.742083;53.543411;53.543411;50.362500;78.375000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;16.443810;15.000000
2.650000;15.959655;24.427740;53.543411;53.543411;50.362500;78.375000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;15.959655;15.000000
2.650000;15.466215;23.226964;53.543411;53.543411;50.362500;78.375000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;15.466215;15.000000
2.750000;14.977577;22.123865;53.543411;53.543411;50.187500;78.125000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;14.977577;15.000000
2.750000;14.491221;21.105481;53.543411;53.543411;50.187500;78.125000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;14.491221;15.000000
2.750000;14.011287;20.160768;53.543411;53.543411;50.187500;78.125000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;14.011287;15.000000
2.650000;13.533804;19.280186;53.543411;53.543411;50.362500;78.375000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;13.533804;15.000000
2.750000;13.075870;18.456480;53.543411;53.543411;50.187500;78.125000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000;13.075870;15.000000
2.750000;12.631031;17.684076;53.543411;53.543356;50.187500;78.125000;0.000007;0.000007;15.000000;0.000000;0.000662;0.000662;12.631031;15.000000
2.650000;12.225120;18.555417;52.311415;51.419015;50.362500;78.375000;0.001892;0.001892;15.000000;0.000000;0.170297;0.170297;12.225120;15.000000
2.650000;11.991234;21.630248;48.391493;46.847980;50.362500;78.375000;0.003769;0.003769;15.000000;0.000000;0.339176;0.339176;11.991234;15.000000
2.650000;12.104331;28.285900;39.988451;37.912283;50.362500;78.375000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;12.104331;20.000000
2.650000;12.403026;29.694530;35.526514;34.526258;50.362500;78.375000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;12.403026;20.000000
2.650000;12.684322;29.379476;33.123564;32.504081;50.362500;78.375000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;12.684322;20.000000
2.650000;12.894882;28.557802;31.472417;31.000956;50.362500;78.375000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;12.894882;20.000000
2.650000;13.105172;31.804646;58.834305;48.459100;50.362500;78.375000;0.011111;0.011111;20.000000;1.000000;1.000000;1.000000;13.105172;20.000000
2.650000;13.623792;38.787033;64.851384;56.542858;50.362500;78.375000;0.011111;0.011111;20.000000;1.000000;1.000000;1.000000;13.623792;20.000000
2.600000;14.432949;44.417683;64.089222;59.733399;50.450000;78.500000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;14.432949;20.000000
2.600000;15.361311;46.356971;56.247441;54.557186;50.450000;78.500000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;15.361311;20.000000
2.600000;16.191931;45.658931;52.142031;51.071811;50.450000;78.500000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;16.191931;20.000000
2.600000;16.851724;44.192500;49.274235;48.452519;50.450000;78.500000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;16.851724;20.000000
2.500000;17.332909;42.569563;46.943638;46.243191;50.625000;78.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;17.332909;20.000000
2.600000;17.669737;40.978659;44.903944;44.277987;50.450000;78.500000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;17.669737;20.000000
2.600000;17.916331;41.941169;63.141157;55.030123;50.450000;78.500000;0.011111;0.011111;20.000000;1.000000;1.000000;1.000000;17.916331;20.000000
2.600000;18.292129;44.885613;55.302967;53.488736;50.450000;78.500000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;18.292129;20.000000
2.500000;18.682560;44.791023;51.089991;50.039725;50.625000;78.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;18.682560;20.000000
2.500000;18.981533;43.625012;48.350192;47.582804;50.625000;78.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;18.981533;20.000000
2.500000;19.167636;42.232281;53.580961;47.063804;50.625000;78.750000;0.011111;0.011111;20.000000;1.000000;1.000000;1.000000;19.167636;20.000000
2.500000;19.344568;44.568111;57.859569;55.271834;50.625000;78.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;19.344568;20.000000
2.500000;19.614140;45.360693;52.573160;51.353453;50.625000;78.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;19.614140;20.000000
2.500000;19.837128;44.478817;49.515684;48.691040;50.625000;78.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;19.837128;20.000000
2.500000;19.965840;43.121498;47.250926;46.586766;50.625000;78.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;19.965840;20.000000
2.500000;20.031160;43.820270;61.248234;55.827701;50.625000;78.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;20.031160;20.000000
2.500000;20.202071;45.548469;53.837170;52.416108;50.625000;78.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;20.202071;20.000000
2.500000;20.372709;45.000434;50.404566;49.512428;50.625000;78.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;20.372709;20.000000
2.500000;20.466497;43.742485;48.009535;47.320583;50.625000;78.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;20.466497;20.000000
2.500000;20.477380;43.021880;60.440262;52.256520;50.625000;78.750000;0.011111;0.011111;20.000000;1.000000;1.000000;1.000000;20.477380;20.000000
2.500000;20.559941;45.458315;55.379565;53.637557;50.625000;78.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;20.559941;20.000000
2.500000;20.696956;45.399188;51.369808;50.373962;50.625000;78.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;20.696956;20.000000
2.500000;20.777193;44.286350;48.772252;48.044069;50.625000;78.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;20.777193;20.000000
2.500000;20.775014;42.912002;52.107329;46.878341;50.625000;78.750000;0.011111;0.011111;20.000000;1.000000;1.000000;1.000000;20.775014;20.000000
2.500000;20.777508;44.960073;57.546082;55.099363;50.625000;78.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;20.777508;20.000000
2.500000;20.885028;45.668756;52.534259;51.374263;50.625000;78.750000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;20.885028;20.000000
2.600000;20.971745;44.790873;49.617614;48.828132;50.450000;78.500000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;20.971745;20.000000
2.600000;20.982434;43.460358;47.442541;46.802598;50.450000;78.500000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;20.982434;20.000000
2.600000;20.930850;43.484213;62.502359;54.576806;50.450000;78.500000;0.011111;0.011111;20.000000;1.000000;1.000000;1.000000;20.930850;20.000000
2.600000;20.985314;45.560585;54.245288;52.744983;50.450000;78.500000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;20.985314;20.000000
2.600000;21.070972;45.200159;50.685452;49.776351;50.450000;78.500000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.070972;20.000000
2.600000;21.097202;44.015471;48.270830;47.582539;50.450000;78.500000;0.011111;0.011111;20.000000;0.000000;1.000000;1.000000;21.097202;20.000000
2.600000;21.046836;42.780944;56.322595;48.771539;50.450000;78.500000;0.011111;0.011111;20.000000;1.000000;1.000000;1.000000;21.046836;20.000000
