T0;Tr1;Tpco;Tpm;Tzco;Tzco_ref;Tzm;Fcob_i;rtb_Fcob;TrSP1;Um;Ub1;Ub2;Tr2;TrSP2;;Uchyb;B³¹d wzglêdny uchybu
-1.5;19.529442;45.330598;60.215907;57.533984;57.625;88.75;0.00652;0.00652;20;0.13516;0.586836;0.586836;19.529442;20;;0.470558;2.35%
-1.45;19.514325;45.630543;60.160402;57.454336;57.5375;88.625;0.006804;0.006804;20;0.13713;0.612335;0.612335;19.514325;20;;0.485675;2.43%
-1.45;19.518153;45.940248;60.21971;57.47415;57.5375;88.625;0.007069;0.007069;20;0.138822;0.636215;0.636215;19.518153;20;;0.481847;2.41%
-1.35;19.545176;46.211069;60.023624;57.302968;57.3625;88.375;0.0073;0.0073;20;0.138302;0.65698;0.65698;19.545176;20;;0.454824;2.27%
-1.35;19.582984;46.458296;60.066038;57.32252;57.3625;88.375;0.0075;0.0075;20;0.138855;0.675036;0.675036;19.582984;20;;0.417016;2.09%
-1.35;19.629603;46.692614;60.084885;57.337781;57.3625;88.375;0.007668;0.007668;20;0.138935;0.690091;0.690091;19.629603;20;;0.370397;1.85%
-1.35;19.682795;46.901434;60.09275;57.350577;57.3625;88.375;0.0078;0.0078;20;0.138561;0.701984;0.701984;19.682795;20;;0.317205;1.59%
-1.25;19.746241;47.037371;59.856384;57.173199;57.1875;88.125;0.007888;0.007888;20;0.136218;0.70991;0.70991;19.746241;20;;0.253759;1.27%
-1.2;19.810848;47.113836;59.750284;57.089506;57.1;88;0.007939;0.007939;20;0.134873;0.714505;0.714505;19.810848;20;;0.189152;0.95%
-1.1;19.877026;47.130382;59.519686;56.910431;56.925;87.75;0.007952;0.007952;20;0.132686;0.715656;0.715656;19.877026;20;;0.122974;0.61%
-1.05;19.937965;47.108934;59.415532;56.825447;56.8375;87.625;0.007935;0.007935;20;0.131519;0.714148;0.714148;19.937965;20;;0.062035;0.31%
-1.05;19.98979;47.08505;59.422598;56.833484;56.8375;87.625;0.007897;0.007897;20;0.131132;0.710737;0.710737;19.98979;20;;0.01021;0.05%
-1.05;20.033764;47.0606;59.418733;56.840166;56.8375;87.625;0.007841;0.007841;20;0.130492;0.70572;0.70572;20.033764;20;;0.033764;0.17%
-1.05;20.070602;47.028058;59.410263;56.845424;56.8375;87.625;0.007771;0.007771;20;0.129695;0.699399;0.699399;20.070602;20;;0.070602;0.35%
-1.05;20.100651;46.984448;59.398763;56.849045;56.8375;87.625;0.00769;0.00769;20;0.12884;0.692085;0.692085;20.100651;20;;0.100651;0.5%
-1.05;20.124124;46.929301;59.385634;56.851171;56.8375;87.625;0.007601;0.007601;20;0.127991;0.684092;0.684092;20.124124;20;;0.124124;0.62%
-1.05;20.141229;46.863643;59.371962;56.852067;56.8375;87.625;0.007508;0.007508;20;0.127191;0.675722;0.675722;20.141229;20;;0.141229;0.71%
-1.05;20.152231;46.789352;59.358569;56.852004;56.8375;87.625;0.007414;0.007414;20;0.126467;0.667261;0.667261;20.152231;20;;0.152231;0.76%
-1.05;20.157482;46.708759;59.346064;56.851215;56.8375;87.625;0.007322;0.007322;20;0.125838;0.65897;0.65897;20.157482;20;;0.157482;0.79%
-0.95;20.163623;46.585804;59.100729;56.661046;56.6625;87.375;0.007225;0.007225;20;0.12382;0.650293;0.650293;20.163623;20;;0.163623;0.82%
-1.05;20.155318;46.495386;59.344276;56.851763;56.8375;87.625;0.007146;0.007146;20;0.125171;0.643134;0.643134;20.155318;20;;0.155318;0.78%
-1.05;20.144043;46.427215;59.324541;56.848146;56.8375;87.625;0.007075;0.007075;20;0.124873;0.636767;0.636767;20.144043;20;;0.144043;0.72%
-0.95;20.136471;46.318588;59.083658;56.656675;56.6625;87.375;0.007005;0.007005;20;0.123179;0.630487;0.630487;20.136471;20;;0.136471;0.68%
-0.9;20.1264;46.188687;58.981198;56.563463;56.575;87.25;0.006943;0.006943;20;0.122609;0.624895;0.624895;20.1264;20;;0.1264;0.63%
-0.9;20.110689;46.077501;58.995044;56.565111;56.575;87.25;0.006895;0.006895;20;0.122995;0.620521;0.620521;20.110689;20;;0.110689;0.55%
-0.95;20.088352;46.009783;59.119795;56.660477;56.6625;87.375;0.006864;0.006864;20;0.124108;0.617775;0.617775;20.088352;20;;0.088352;0.44%
-0.9;20.069003;45.946201;59.001618;56.563934;56.575;87.25;0.006842;0.006842;20;0.123714;0.61577;0.61577;20.069003;20;;0.069003;0.35%
-0.9;20.048536;45.889684;59.015787;56.565063;56.575;87.25;0.006832;0.006832;20;0.124143;0.614876;0.614876;20.048536;20;;0.048536;0.24%
-0.9;20.028032;45.851745;59.024762;56.564986;56.575;87.25;0.006833;0.006833;20;0.124648;0.615014;0.615014;20.028032;20;;0.028032;0.14%
-0.8;20.014685;45.792612;58.800695;56.375414;56.4;87;0.006836;0.006836;20;0.123747;0.615273;0.615273;20.014685;20;;0.014685;0.07%
-0.9;19.993345;45.778738;59.061967;56.569097;56.575;87.25;0.006858;0.006858;20;0.125882;0.617215;0.617215;19.993345;20;;0.006655;0.03%
-0.8;19.981508;45.760348;58.82546;56.377694;56.4;87;0.006878;0.006878;20;0.124968;0.619029;0.619029;19.981508;20;;0.018492;0.09%
-0.8;19.969708;45.740584;58.85183;56.381959;56.4;87;0.006905;0.006905;20;0.125587;0.62143;0.62143;19.969708;20;;0.030292;0.15%
-0.8;19.958917;45.741283;58.865499;56.384222;56.4;87;0.006937;0.006937;20;0.126203;0.6243;0.6243;19.958917;20;;0.041083;0.21%
-0.9;19.943725;45.79335;59.110741;56.575477;56.575;87.25;0.006981;0.006981;20;0.128171;0.628275;0.628275;19.943725;20;;0.056275;0.28%
-0.9;19.934202;45.860529;59.102028;56.573493;56.575;87.25;0.007026;0.007026;20;0.12836;0.632301;0.632301;19.934202;20;;0.065798;0.33%
-0.9;19.929367;45.918673;59.103825;56.573237;56.575;87.25;0.007069;0.007069;20;0.128469;0.636213;0.636213;19.929367;20;;0.070633;0.35%
-0.9;19.928237;45.971261;59.105676;56.573009;56.575;87.25;0.00711;0.00711;20;0.128587;0.639899;0.639899;19.928237;20;;0.071763;0.36%
-0.9;19.930073;46.019447;59.10754;56.573014;56.575;87.25;0.007147;0.007147;20;0.128687;0.643269;0.643269;19.930073;20;;0.069927;0.35%
-0.9;19.934264;46.063548;59.109094;56.573305;56.575;87.25;0.007181;0.007181;20;0.128751;0.64625;0.64625;19.934264;20;;0.065736;0.33%
-0.9;19.940281;46.10344;59.110117;56.57383;56.575;87.25;0.007209;0.007209;20;0.128771;0.648791;0.648791;19.940281;20;;0.059719;0.3%
-0.9;19.94765;46.13882;59.110482;56.574504;56.575;87.25;0.007232;0.007232;20;0.128745;0.65086;0.65086;19.94765;20;;0.05235;0.26%
-0.9;19.955936;46.169366;59.110147;56.575246;56.575;87.25;0.007249;0.007249;20;0.128678;0.652445;0.652445;19.955936;20;;0.044064;0.22%
-0.9;19.964746;46.194833;59.109128;56.575984;56.575;87.25;0.007262;0.007262;20;0.128573;0.653548;0.653548;19.964746;20;;0.035254;0.18%
-0.9;19.973723;46.215097;59.107488;56.576668;56.575;87.25;0.007269;0.007269;20;0.128438;0.654189;0.654189;19.973723;20;;0.026277;0.13%
-0.9;19.982555;46.230169;59.105318;56.577261;56.575;87.25;0.007271;0.007271;20;0.12828;0.654398;0.654398;19.982555;20;;0.017445;0.09%
-0.9;19.990972;46.240201;59.102726;56.577744;56.575;87.25;0.007269;0.007269;20;0.128106;0.654216;0.654216;19.990972;20;;0.009028;0.05%
-0.9;19.99875;46.245465;59.099827;56.578104;56.575;87.25;0.007263;0.007263;20;0.127923;0.653692;0.653692;19.99875;20;;0.00125;0.01%
-0.8;20.011914;46.207806;58.862508;56.389687;56.4;87;0.007245;0.007245;20;0.126211;0.652091;0.652091;20.011914;20;;0.011914;0.06%
-0.9;20.014455;46.199742;59.112423;56.581761;56.575;87.25;0.007235;0.007235;20;0.127847;0.651175;0.651175;20.014455;20;;0.014455;0.07%
-0.9;20.01716;46.209463;59.097275;56.580408;56.575;87.25;0.007224;0.007224;20;0.127639;0.650115;0.650115;20.01716;20;;0.01716;0.09%
-0.9;20.019777;46.209853;59.092587;56.580278;56.575;87.25;0.00721;0.00721;20;0.127386;0.648929;0.648929;20.019777;20;;0.019777;0.1%
-0.9;20.021911;46.204544;59.088263;56.579768;56.575;87.25;0.007196;0.007196;20;0.127184;0.647671;0.647671;20.021911;20;;0.021911;0.11%
-0.9;20.023363;46.195482;59.084641;56.579099;56.575;87.25;0.007182;0.007182;20;0.127029;0.646391;0.646391;20.023363;20;;0.023363;0.12%
-0.9;20.02405;46.184091;59.081668;56.578414;56.575;87.25;0.007168;0.007168;20;0.12691;0.645133;0.645133;20.02405;20;;0.02405;0.12%
-0.9;20.023969;46.171425;59.079285;56.577766;56.575;87.25;0.007155;0.007155;20;0.12682;0.643938;0.643938;20.023969;20;;0.023969;0.12%
-0.9;20.023172;46.15829;59.077435;56.57717;56.575;87.25;0.007143;0.007143;20;0.126757;0.642836;0.642836;20.023172;20;;0.023172;0.12%
-0.9;20.02174;46.145308;59.076069;56.576626;56.575;87.25;0.007132;0.007132;20;0.126717;0.641854;0.641854;20.02174;20;;0.02174;0.11%
-0.95;20.016672;46.152034;59.192005;56.670563;56.6625;87.375;0.007127;0.007127;20;0.127439;0.641406;0.641406;20.016672;20;;0.016672;0.08%
-0.95;20.012914;46.162317;59.181984;56.668267;56.6625;87.375;0.007123;0.007123;20;0.127305;0.641047;0.641047;20.012914;20;;0.012914;0.06%
-1.05;20.003788;46.20413;59.412044;56.855694;56.8375;87.625;0.007128;0.007128;20;0.128674;0.641558;0.641558;20.003788;20;;0.003788;0.02%
-1.05;19.998586;46.247744;59.390694;56.850607;56.8375;87.625;0.007134;0.007134;20;0.128367;0.642033;0.642033;19.998586;20;;0.001414;0.01%
-1.05;19.995943;46.274027;59.382449;56.847441;56.8375;87.625;0.007138;0.007138;20;0.12811;0.642442;0.642442;19.995943;20;;0.004057;0.02%
-1.05;19.994802;46.290415;59.376567;56.844634;56.8375;87.625;0.007142;0.007142;20;0.127966;0.642792;0.642792;19.994802;20;;0.005198;0.03%
-1.05;19.99454;46.300896;59.372658;56.842409;56.8375;87.625;0.007145;0.007145;20;0.12789;0.643087;0.643087;19.99454;20;;0.00546;0.03%
-1.05;19.994791;46.307857;59.37011;56.840785;56.8375;87.625;0.007148;0.007148;20;0.12785;0.64333;0.64333;19.994791;20;;0.005209;0.03%
-1.05;19.995334;46.312684;59.368463;56.839663;56.8375;87.625;0.00715;0.00715;20;0.127828;0.643524;0.643524;19.995334;20;;0.004666;0.02%
-1.05;19.996039;46.316162;59.36739;56.838925;56.8375;87.625;0.007152;0.007152;20;0.127813;0.643669;0.643669;19.996039;20;;0.003961;0.02%
-1.05;19.996821;46.318722;59.366664;56.838459;56.8375;87.625;0.007153;0.007153;20;0.127801;0.64377;0.64377;19.996821;20;;0.003179;0.02%
-1.05;19.997629;46.320598;59.36614;56.838178;56.8375;87.625;0.007154;0.007154;20;0.127789;0.643828;0.643828;19.997629;20;;0.002371;0.01%
-1.05;19.998423;46.321919;59.365727;56.838016;56.8375;87.625;0.007154;0.007154;20;0.127775;0.643847;0.643847;19.998423;20;;0.001577;0.01%
-1.05;19.999177;46.32276;59.365371;56.837927;56.8375;87.625;0.007154;0.007154;20;0.127761;0.643831;0.643831;19.999177;20;;0.000823;0,00%
-1.1;19.996769;46.342332;59.481916;56.93232;56.925;87.75;0.007158;0.007158;20;0.128483;0.64418;0.64418;19.996769;20;;0.003231;0.02%
-1.1;19.996016;46.364025;59.472129;56.930413;56.925;87.75;0.00716;0.00716;20;0.128338;0.644442;0.644442;19.996016;20;;0.003984;0.02%
-1.1;19.996316;46.377395;59.468413;56.929377;56.925;87.75;0.007162;0.007162;20;0.128198;0.644607;0.644607;19.996316;20;;0.003684;0.02%
-1.25;19.987873;46.443365;59.815968;57.211652;57.1875;88.125;0.007176;0.007176;20;0.130305;0.645869;0.645869;19.987873;20;;0.012127;0.06%
-1.25;19.984886;46.51339;59.785581;57.205141;57.1875;88.125;0.007187;0.007187;20;0.129865;0.646868;0.646868;19.984886;20;;0.015114;0.08%
-1.25;19.985387;46.5572;59.77375;57.201519;57.1875;88.125;0.007195;0.007195;20;0.129439;0.647571;0.647571;19.985387;20;;0.014613;0.07%
-1.25;19.987794;46.585056;59.764727;57.198171;57.1875;88.125;0.0072;0.0072;20;0.129158;0.648006;0.648006;19.987794;20;;0.012206;0.06%
-1.25;19.991141;46.602498;59.758143;57.195461;57.1875;88.125;0.007202;0.007202;20;0.128966;0.648201;0.648201;19.991141;20;;0.008859;0.04%
-1.35;19.988636;46.651587;59.986992;57.38232;57.3625;88.375;0.007211;0.007211;20;0.130285;0.648972;0.648972;19.988636;20;;0.011364;0.06%
-1.35;19.98958;46.700635;59.964373;57.377083;57.3625;88.375;0.007216;0.007216;20;0.12992;0.649433;0.649433;19.98958;20;;0.01042;0.05%
-1.35;19.992547;46.730048;59.954556;57.374128;57.3625;88.375;0.007218;0.007218;20;0.129564;0.649589;0.649589;19.992547;20;;0.007453;0.04%
-1.35;19.996413;46.747143;59.946892;57.371529;57.3625;88.375;0.007216;0.007216;20;0.129309;0.64948;0.64948;19.996413;20;;0.003587;0.02%
-1.35;20.000499;46.755961;59.941056;57.369464;57.3625;88.375;0.007213;0.007213;20;0.129118;0.649149;0.649149;20.000499;20;;0.000499;0,00%
-1.35;20.00439;46.759074;59.936514;57.367925;57.3625;88.375;0.007207;0.007207;20;0.128964;0.648636;0.648636;20.00439;20;;0.00439;0.02%
-1.35;20.007842;46.758145;59.932885;57.36681;57.3625;88.375;0.0072;0.0072;20;0.128834;0.647983;0.647983;20.007842;20;;0.007842;0.04%
-1.35;20.010718;46.754296;59.929907;57.366001;57.3625;88.375;0.007191;0.007191;20;0.12872;0.647229;0.647229;20.010718;20;;0.010718;0.05%
-1.35;20.01295;46.74833;59.927415;57.365401;57.3625;88.375;0.007182;0.007182;20;0.128621;0.646411;0.646411;20.01295;20;;0.01295;0.06%
-1.35;20.01452;46.740861;59.92531;57.364931;57.3625;88.375;0.007173;0.007173;20;0.128535;0.645565;0.645565;20.01452;20;;0.01452;0.07%
-1.35;20.015442;46.732394;59.923535;57.36454;57.3625;88.375;0.007164;0.007164;20;0.128463;0.644721;0.644721;20.015442;20;;0.015442;0.08%
-1.35;20.015754;46.723357;59.92206;57.364194;57.3625;88.375;0.007155;0.007155;20;0.128404;0.643907;0.643907;20.015754;20;;0.015754;0.08%
-1.45;20.009314;46.752601;60.154432;57.552924;57.5375;88.625;0.007155;0.007155;20;0.129793;0.643937;0.643937;20.009314;20;;0.009314;0.05%
-1.35;20.012055;46.748398;59.9008;57.359435;57.3625;88.375;0.007146;0.007146;20;0.128099;0.643125;0.643125;20.012055;20;;0.012055;0.06%
-1.35;20.013198;46.723746;59.912429;57.361184;57.3625;88.375;0.007137;0.007137;20;0.128065;0.642372;0.642372;20.013198;20;;0.013198;0.07%
-1.35;20.013038;46.706164;59.913684;57.361019;57.3625;88.375;0.00713;0.00713;20;0.12815;0.641728;0.641728;20.013038;20;;0.013038;0.07%
-1.45;20.005838;46.731202;60.14849;57.550228;57.5375;88.625;0.007133;0.007133;20;0.129638;0.641988;0.641988;20.005838;20;;0.005838;0.03%
-1.45;20.001568;46.764143;60.130684;57.546302;57.5375;88.625;0.007136;0.007136;20;0.129464;0.64224;0.64224;20.001568;20;;0.001568;0.01%
-1.45;19.999259;46.783567;60.124835;57.544442;57.5375;88.625;0.007138;0.007138;20;0.129258;0.642456;0.642456;19.999259;20;;0.000741;0,00%
-1.45;19.998094;46.795382;60.120523;57.542607;57.5375;88.625;0.00714;0.00714;20;0.129141;0.642642;0.642642;19.998094;20;;0.001906;0.01%
-1.45;19.997599;46.802668;60.117628;57.541071;57.5375;88.625;0.007142;0.007142;20;0.129079;0.642802;0.642802;19.997599;20;;0.002401;0.01%
-1.45;19.997493;46.807294;60.115735;57.539909;57.5375;88.625;0.007144;0.007144;20;0.129048;0.642936;0.642936;19.997493;20;;0.002507;0.01%
-1.5;19.994511;46.829593;60.231316;57.633642;57.625;88.75;0.007149;0.007149;20;0.129744;0.643442;0.643442;19.994511;20;;0.005489;0.03%
-1.5;19.99339;46.853381;60.2211;57.631018;57.625;88.75;0.007154;0.007154;20;0.129627;0.643863;0.643863;19.99339;20;;0.00661;0.03%
-1.5;19.993479;46.868634;60.217223;57.629655;57.625;88.75;0.007158;0.007158;20;0.129498;0.644186;0.644186;19.993479;20;;0.006521;0.03%
-1.5;19.994254;46.87872;60.214321;57.628465;57.625;88.75;0.00716;0.00716;20;0.129415;0.644417;0.644417;19.994254;20;;0.005746;0.03%
-1.6;19.989197;46.924017;60.445783;57.816629;57.8;89;0.007171;0.007171;20;0.13078;0.645352;0.645352;19.989197;20;;0.010803;0.05%
-1.6;19.987774;46.971786;60.425421;57.811824;57.8;89;0.007179;0.007179;20;0.130524;0.646082;0.646082;19.987774;20;;0.012226;0.06%
-1.6;19.988662;47.001967;60.41748;57.809397;57.8;89;0.007184;0.007184;20;0.130239;0.64659;0.64659;19.988662;20;;0.011338;0.06%
-1.6;19.990801;47.021336;60.411381;57.807181;57.8;89;0.007188;0.007188;20;0.130047;0.646893;0.646893;19.990801;20;;0.009199;0.05%
-1.6;19.993537;47.03353;60.406876;57.805411;57.8;89;0.007189;0.007189;20;0.129912;0.647012;0.647012;19.993537;20;;0.006463;0.03%
-1.6;19.996463;47.040809;60.403471;57.804108;57.8;89;0.007189;0.007189;20;0.129806;0.64697;0.64697;19.996463;20;;0.003537;0.02%
-1.6;19.999322;47.044574;60.400808;57.803194;57.8;89;0.007187;0.007187;20;0.129716;0.646788;0.646788;19.999322;20;;0.000678;0,00%
-1.65;19.998856;47.06507;60.515452;57.897129;57.8875;89.125;0.007188;0.007188;20;0.130345;0.646886;0.646886;19.998856;20;;0.001144;0.01%
-1.65;19.9998;47.085908;60.504175;57.894612;57.8875;89.125;0.007187;0.007187;20;0.130166;0.64683;0.64683;19.9998;20;;0.0002;0,00%
-1.65;20.001497;47.097179;60.499188;57.893317;57.8875;89.125;0.007185;0.007185;20;0.129973;0.64663;0.64663;20.001497;20;;0.001497;0.01%
-1.65;20.003428;47.102443;60.495206;57.892118;57.8875;89.125;0.007181;0.007181;20;0.129833;0.646314;0.646314;20.003428;20;;0.003428;0.02%
-1.65;20.005288;47.1037;60.492119;57.891128;57.8875;89.125;0.007177;0.007177;20;0.129726;0.645909;0.645909;20.005288;20;;0.005288;0.03%
-1.65;20.006902;47.10226;60.489695;57.890358;57.8875;89.125;0.007172;0.007172;20;0.129642;0.645442;0.645442;20.006902;20;;0.006902;0.03%
-1.65;20.008175;47.099;60.487765;57.88977;57.8875;89.125;0.007166;0.007166;20;0.129573;0.644936;0.644936;20.008175;20;;0.008175;0.04%
-1.65;20.009068;47.094534;60.486212;57.889318;57.8875;89.125;0.00716;0.00716;20;0.129517;0.644414;0.644414;20.009068;20;;0.009068;0.05%
-1.65;20.009573;47.089311;60.48496;57.88896;57.8875;89.125;0.007154;0.007154;20;0.129471;0.643896;0.643896;20.009573;20;;0.009573;0.05%
-1.6;20.012808;47.064422;60.367132;57.794034;57.8;89;0.007144;0.007144;20;0.128732;0.643004;0.643004;20.012808;20;;0.012808;0.06%
-1.65;20.010872;47.056274;60.492592;57.890542;57.8875;89.125;0.00714;0.00714;20;0.129507;0.642606;0.642606;20.010872;20;;0.010872;0.05%
-1.65;20.009235;47.058539;60.485948;57.88917;57.8875;89.125;0.007136;0.007136;20;0.129514;0.642268;0.642268;20.009235;20;;0.009235;0.05%
-1.65;20.007837;47.057918;60.484746;57.888937;57.8875;89.125;0.007133;0.007133;20;0.12946;0.641982;0.641982;20.007837;20;;0.007837;0.04%
-1.65;20.00654;47.056064;60.483793;57.88858;57.8875;89.125;0.007131;0.007131;20;0.129432;0.641752;0.641752;20.00654;20;;0.00654;0.03%
-1.65;20.005287;47.053744;60.483212;57.888211;57.8875;89.125;0.007129;0.007129;20;0.129425;0.641582;0.641582;20.005287;20;;0.005287;0.03%
-1.6;20.007162;47.032232;60.366128;57.793237;57.8;89;0.007123;0.007123;20;0.128729;0.641076;0.641076;20.007162;20;;0.007162;0.04%
-1.6;20.007338;47.008626;60.375562;57.795142;57.8;89;0.007119;0.007119;20;0.128842;0.64069;0.64069;20.007338;20;;0.007338;0.04%
-1.65;20.00333;47.012636;60.495783;57.890585;57.8875;89.125;0.00712;0.00712;20;0.129682;0.640828;0.640828;20.00333;20;;0.00333;0.02%
-1.65;20.000475;47.024338;60.489159;57.889228;57.8875;89.125;0.007122;0.007122;20;0.129685;0.641023;0.641023;20.000475;20;;0.000475;0,00%
-1.65;19.9985;47.031786;60.487974;57.88891;57.8875;89.125;0.007125;0.007125;20;0.129638;0.641249;0.641249;19.9985;20;;0.0015;0.01%
-1.6;19.903184;43.558296;59.366711;59.351602;57.8;89;0;0;15;0;0;0;19.903184;15;;4.903184;32.69%
-1.65;19.622681;40.283094;59.359172;59.359141;57.8875;89.125;0;0;15;0;0;0;19.622681;15;;4.622681;30.82%
-1.65;19.20569;37.410135;59.359157;59.359157;57.8875;89.125;0;0;15;0;0;0;19.20569;15;;4.20569;28.04%
-1.65;18.689901;34.868005;59.359157;59.359157;57.8875;89.125;0;0;15;0;0;0;18.689901;15;;3.689901;24.6%
-1.65;18.104662;32.599701;59.359157;59.359157;57.8875;89.125;0;0;15;0;0;0;18.104662;15;;3.104662;20.7%
-1.6;17.47627;30.55988;59.359157;59.359157;57.8;89;0;0;15;0;0;0;17.47627;15;;2.47627;16.51%
-1.6;16.818412;28.712153;59.359157;59.359157;57.8;89;0;0;15;0;0;0;16.818412;15;;1.818412;12.12%
-1.65;16.1412;27.026759;59.359157;59.359157;57.8875;89.125;0;0;15;0;0;0;16.1412;15;;1.1412;7.61%
-1.65;15.458985;25.479733;59.359157;59.359157;57.8875;89.125;0;0;15;0;0;0;15.458985;15;;0.458985;3.06%
-1.65;14.779594;24.05191;59.359157;59.359157;57.8875;89.125;0;0;15;0;0;0;14.779594;15;;0.220406;1.47%
-1.6;14.112413;22.727953;59.359157;59.359157;57.8;89;0;0;15;0;0;0;14.112413;15;;0.887587;5.92%
-1.6;13.457851;21.495279;59.359157;59.359157;57.8;89;0;0;15;0;0;0;13.457851;15;;1.542149;10.28%
-1.6;12.819125;20.343295;59.359157;59.359157;57.8;89;0;0;15;0;0;0;12.819125;15;;2.180875;14.54%
-1.6;12.198505;19.263241;59.359157;59.359157;57.8;89;0;0;15;0;0;0;12.198505;15;;2.801495;18.68%
-1.6;11.597525;18.247821;59.359157;59.359157;57.8;89;0;0;15;0;0;0;11.597525;15;;3.402475;22.68%
-1.6;11.066835;19.781385;57.434184;56.053142;57.8;89;0.00263;0.00263;15;0;0.236727;0.236727;11.066835;15;;3.933165;26.22%
-1.6;10.792528;24.326611;51.803924;49.48513;57.8;89;0.005211;0.005211;15;0.067207;0.468965;0.468965;10.792528;15;;4.207472;28.05%
-1.6;10.823893;29.411074;57.413673;50.869269;57.8;89;0.007518;0.007518;15;0.350149;0.676651;0.676651;10.823893;15;;4.176107;27.84%
-1.6;11.158693;35.069264;60.110715;53.561548;57.8;89;0.009387;0.009387;15;0.355262;0.844823;0.844823;11.158693;15;;3.841307;25.61%
-1.65;11.749975;40.050634;61.614768;55.533901;57.8875;89.125;0.01071;0.01071;15;0.330456;0.963882;0.963882;11.749975;15;;3.250025;21.67%
-1.65;12.511272;43.741779;62.114448;56.864694;57.8875;89.125;0.011111;0.011111;15;0.280132;1;1;12.511272;15;;2.488728;16.59%
-1.65;13.342704;46.071365;62.094507;57.621678;57.8875;89.125;0.011111;0.011111;15;0.234242;1;1;13.342704;15;;1.657296;11.05%
-1.65;14.171855;47.491129;61.921616;57.952035;57.8875;89.125;0.011111;0.011111;15;0.20502;1;1;14.171855;15;;0.828145;5.52%
-1.65;14.958285;48.323267;61.705619;58.097344;57.8875;89.125;0.010826;0.010826;15;0.183545;0.974311;0.974311;14.958285;15;;0.041715;0.28%
-1.75;15.670059;48.646545;61.639776;58.386754;58.0625;89.375;0.009857;0.009857;15;0.16158;0.88711;0.88711;15.670059;15;;0.670059;4.47%
-1.75;16.296938;48.511629;61.295803;58.42306;58.0625;89.375;0.00861;0.00861;15;0.140597;0.774865;0.774865;16.296938;15;;1.296938;8.65%
-1.75;16.825134;47.969484;60.954752;58.435908;58.0625;89.375;0.007151;0.007151;15;0.120945;0.643566;0.643566;16.825134;15;;1.825134;12.17%
-1.75;17.245171;47.041041;60.592213;58.455227;58.0625;89.375;0.005548;0.005548;15;0.099925;0.499342;0.499342;17.245171;15;;2.245171;14.97%
-1.75;17.548129;45.685967;60.180462;58.495544;58.0625;89.375;0.003875;0.003875;15;0.075353;0.34871;0.34871;17.548129;15;;2.548129;16.99%
